action_counter_0,action_counter_1,action_counter_2,fruits_eaten,mean_reward,sum_episode_rewards,termination_reason,timesteps_survived
6,1,3,1,0.3,3,hit_wall,10
4,4,1,1,0.3333333333333333,3,hit_wall,9
7,1,5,1,0.23076923076923078,3,hit_wall,13
11,6,14,1,0.0967741935483871,3,hit_wall,31
21,3,11,2,0.22857142857142856,8,hit_wall,35
4,2,6,0,-0.08333333333333333,-1,hit_wall,12
50,26,40,4,0.1810344827586207,21,hit_wall,116
7,1,6,1,0.21428571428571427,3,hit_wall,14
6,2,2,0,-0.1,-1,hit_wall,10
21,13,6,1,0.075,3,hit_wall,40
11,1,9,1,0.14285714285714285,3,hit_wall,21
7,7,13,2,0.2962962962962963,8,hit_wall,27
10,4,20,1,0.08823529411764706,3,hit_wall,34
4,3,2,1,0.3333333333333333,3,hit_wall,9
23,11,16,3,0.28,14,hit_own_body,50
22,18,25,4,0.3230769230769231,21,hit_own_body,65
29,10,9,2,0.16666666666666666,8,hit_wall,48
6,2,3,0,-0.09090909090909091,-1,hit_wall,11
18,5,15,0,-0.02631578947368421,-1,hit_wall,38
9,7,18,2,0.23529411764705882,8,hit_wall,34
17,17,22,5,0.5178571428571429,29,hit_own_body,56
9,7,8,2,0.3333333333333333,8,hit_own_body,24
20,17,24,2,0.13114754098360656,8,hit_wall,61
3,2,1,1,0.5,3,hit_wall,6
1,5,3,1,0.3333333333333333,3,hit_wall,9
15,20,21,4,0.375,21,hit_own_body,56
14,7,26,2,0.1702127659574468,8,hit_wall,47
18,13,19,2,0.16,8,hit_wall,50
16,9,12,5,0.7837837837837838,29,hit_wall,37
8,6,9,2,0.34782608695652173,8,hit_wall,23
2,3,3,1,0.375,3,hit_wall,8
24,11,20,2,0.14545454545454545,8,hit_wall,55
19,14,17,4,0.42,21,hit_wall,50
7,5,4,0,-0.0625,-1,hit_wall,16
13,19,17,1,0.061224489795918366,3,hit_wall,49
8,4,8,1,0.15,3,hit_wall,20
14,6,13,1,0.09090909090909091,3,hit_wall,33
29,32,23,3,0.16666666666666666,14,hit_own_body,84
21,11,27,3,0.23728813559322035,14,hit_wall,59
57,34,71,3,0.08641975308641975,14,hit_wall,162
19,10,15,1,0.06818181818181818,3,hit_wall,44
9,11,17,2,0.21621621621621623,8,hit_own_body,37
8,7,12,1,0.1111111111111111,3,hit_wall,27
10,14,13,2,0.21621621621621623,8,hit_wall,37
2,3,4,1,0.3333333333333333,3,hit_wall,9
6,6,6,1,0.16666666666666666,3,hit_wall,18
10,17,7,2,0.23529411764705882,8,hit_wall,34
35,31,43,4,0.1926605504587156,21,hit_own_body,109
19,13,13,3,0.3111111111111111,14,hit_wall,45
15,13,16,2,0.18181818181818182,8,hit_wall,44
6,5,6,1,0.17647058823529413,3,hit_wall,17
52,41,30,7,0.3902439024390244,48,hit_own_body,123
7,10,11,3,0.5,14,hit_wall,28
7,5,8,1,0.15,3,hit_wall,20
13,10,17,2,0.2,8,hit_wall,40
2,3,2,0,-0.14285714285714285,-1,hit_wall,7
24,16,15,2,0.14545454545454545,8,hit_wall,55
12,11,8,1,0.0967741935483871,3,hit_wall,31
7,3,5,1,0.2,3,hit_wall,15
16,8,15,4,0.5384615384615384,21,hit_own_body,39
11,13,17,2,0.1951219512195122,8,hit_own_body,41
8,6,5,2,0.42105263157894735,8,hit_wall,19
3,3,4,0,-0.1,-1,hit_wall,10
6,9,6,1,0.14285714285714285,3,hit_wall,21
3,5,5,0,-0.07692307692307693,-1,hit_wall,13
11,24,12,3,0.2978723404255319,14,hit_wall,47
5,5,9,1,0.15789473684210525,3,hit_wall,19
9,12,8,2,0.27586206896551724,8,hit_own_body,29
11,11,11,3,0.42424242424242425,14,hit_wall,33
8,3,3,1,0.21428571428571427,3,hit_wall,14
8,11,7,2,0.3076923076923077,8,hit_wall,26
15,22,15,1,0.057692307692307696,3,hit_wall,52
