action_counter_0,action_counter_1,action_counter_2,fruits_eaten,mean_reward,sum_episode_rewards,termination_reason,timesteps_survived
20,13,18,0,-0.0196078431372549,-1,hit_wall,51
16,10,7,0,-0.030303030303030304,-1,hit_wall,33
8,17,13,0,-0.02631578947368421,-1,hit_wall,38
24,46,37,0,-0.009345794392523364,-1,hit_wall,107
41,35,31,0,-0.009345794392523364,-1,hit_wall,107
5,6,6,0,-0.058823529411764705,-1,hit_wall,17
8,13,14,0,-0.02857142857142857,-1,hit_wall,35
20,23,20,0,-0.015873015873015872,-1,hit_wall,63
16,11,22,0,-0.02040816326530612,-1,hit_wall,49
37,23,26,1,0.03488372093023256,3,hit_wall,86
13,20,17,0,-0.02,-1,hit_wall,50
21,17,17,0,-0.01818181818181818,-1,hit_wall,55
27,17,34,0,-0.01282051282051282,-1,hit_wall,78
25,21,36,0,-0.012195121951219513,-1,hit_wall,82
11,10,11,0,-0.03125,-1,hit_wall,32
15,23,24,0,-0.016129032258064516,-1,hit_wall,62
13,18,21,0,-0.019230769230769232,-1,hit_wall,52
12,5,13,0,-0.03333333333333333,-1,hit_wall,30
21,26,27,0,-0.013513513513513514,-1,hit_wall,74
13,10,2,0,-0.04,-1,hit_wall,25
72,81,85,0,-0.004201680672268907,-1,hit_wall,238
37,35,36,0,-0.009259259259259259,-1,hit_wall,108
19,19,11,1,0.061224489795918366,3,hit_wall,49
11,14,22,0,-0.02127659574468085,-1,hit_wall,47
24,21,30,0,-0.013333333333333334,-1,hit_wall,75
15,23,39,0,-0.012987012987012988,-1,hit_wall,77
20,21,22,0,-0.015873015873015872,-1,hit_wall,63
18,24,21,0,-0.015873015873015872,-1,hit_wall,63
15,8,17,0,-0.025,-1,hit_wall,40
9,16,16,0,-0.024390243902439025,-1,hit_wall,41
14,18,12,0,-0.022727272727272728,-1,hit_wall,44
14,12,12,0,-0.02631578947368421,-1,hit_wall,38
11,14,9,0,-0.029411764705882353,-1,hit_wall,34
23,17,20,0,-0.016666666666666666,-1,hit_wall,60
