action_counter_0,action_counter_1,action_counter_2,fruits_eaten,mean_reward,sum_episode_rewards,termination_reason,timesteps_survived
14,11,11,0,-0.027777777777777776,-1,hit_wall,36
18,21,21,0,-0.016666666666666666,-1,hit_wall,60
24,19,22,0,-0.015384615384615385,-1,hit_wall,65
61,47,62,0,-0.0058823529411764705,-1,hit_wall,170
16,15,14,0,-0.022222222222222223,-1,hit_wall,45
15,22,14,0,-0.0196078431372549,-1,hit_wall,51
15,15,12,0,-0.023809523809523808,-1,hit_wall,42
28,17,13,0,-0.017241379310344827,-1,hit_wall,58
5,19,17,0,-0.024390243902439025,-1,hit_wall,41
9,13,18,0,-0.025,-1,hit_wall,40
22,21,27,1,0.04285714285714286,3,hit_wall,70
36,44,38,0,-0.00847457627118644,-1,hit_wall,118
49,31,34,0,-0.008771929824561403,-1,hit_wall,114
6,5,6,0,-0.058823529411764705,-1,hit_wall,17
37,24,43,2,0.07692307692307693,8,hit_own_body,104
40,51,30,0,-0.008264462809917356,-1,hit_wall,121
14,18,13,0,-0.022222222222222223,-1,hit_wall,45
13,13,13,0,-0.02564102564102564,-1,hit_wall,39
6,9,13,0,-0.03571428571428571,-1,hit_wall,28
7,1,2,0,-0.1,-1,hit_wall,10
18,19,22,0,-0.01694915254237288,-1,hit_wall,59
15,9,9,0,-0.030303030303030304,-1,hit_wall,33
21,27,34,0,-0.012195121951219513,-1,hit_wall,82
6,3,4,0,-0.07692307692307693,-1,hit_wall,13
38,43,36,0,-0.008547008547008548,-1,hit_wall,117
17,27,16,0,-0.016666666666666666,-1,hit_wall,60
36,35,35,0,-0.009433962264150943,-1,hit_wall,106
27,28,26,0,-0.012345679012345678,-1,hit_wall,81
21,15,20,0,-0.017857142857142856,-1,hit_wall,56
36,36,31,0,-0.009708737864077669,-1,hit_wall,103
16,17,20,1,0.05660377358490566,3,hit_wall,53
20,17,15,0,-0.019230769230769232,-1,hit_wall,52
19,13,12,0,-0.022727272727272728,-1,hit_wall,44
4,7,7,0,-0.05555555555555555,-1,hit_wall,18
2,6,6,0,-0.07142857142857142,-1,hit_wall,14
13,16,16,0,-0.022222222222222223,-1,hit_wall,45
35,30,22,0,-0.011494252873563218,-1,hit_wall,87
34,26,29,1,0.033707865168539325,3,hit_wall,89
16,18,19,1,0.05660377358490566,3,hit_wall,53
