action_counter_0,action_counter_1,action_counter_2,fruits_eaten,mean_reward,sum_episode_rewards,termination_reason,timesteps_survived
3,0,1,0,-0.25,-1,hit_wall,4
2,1,2,0,-0.2,-1,hit_wall,5
5,8,4,0,-0.058823529411764705,-1,hit_wall,17
3,4,2,0,-0.1111111111111111,-1,hit_wall,9
4,0,1,0,-0.2,-1,hit_wall,5
8,1,5,0,-0.07142857142857142,-1,hit_wall,14
3,4,2,0,-0.1111111111111111,-1,hit_wall,9
4,1,2,0,-0.14285714285714285,-1,hit_wall,7
2,2,2,0,-0.16666666666666666,-1,hit_wall,6
3,2,3,0,-0.125,-1,hit_wall,8
6,2,9,0,-0.058823529411764705,-1,hit_wall,17
2,3,3,0,-0.125,-1,hit_wall,8
3,1,2,0,-0.16666666666666666,-1,hit_wall,6
3,6,8,0,-0.058823529411764705,-1,hit_wall,17
5,2,1,0,-0.125,-1,hit_wall,8
10,9,11,0,-0.03333333333333333,-1,hit_wall,30
6,4,1,0,-0.09090909090909091,-1,hit_wall,11
4,3,3,0,-0.1,-1,hit_wall,10
3,4,3,0,-0.1,-1,hit_wall,10
3,4,5,0,-0.08333333333333333,-1,hit_wall,12
6,3,7,0,-0.0625,-1,hit_wall,16
2,3,7,0,-0.08333333333333333,-1,hit_wall,12
4,1,2,0,-0.14285714285714285,-1,hit_wall,7
9,7,6,0,-0.045454545454545456,-1,hit_wall,22
6,8,5,0,-0.05263157894736842,-1,hit_wall,19
5,6,7,0,-0.05555555555555555,-1,hit_wall,18
2,2,2,0,-0.16666666666666666,-1,hit_wall,6
5,11,3,0,-0.05263157894736842,-1,hit_wall,19
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
5,2,3,1,0.3,3,hit_wall,10
3,4,5,1,0.25,3,hit_wall,12
2,3,4,1,0.3333333333333333,3,hit_wall,9
4,1,0,0,-0.2,-1,hit_wall,5
2,1,2,0,-0.2,-1,hit_wall,5
8,8,8,1,0.125,3,hit_wall,24
4,3,4,0,-0.09090909090909091,-1,hit_wall,11
4,4,11,0,-0.05263157894736842,-1,hit_wall,19
10,10,4,0,-0.041666666666666664,-1,hit_wall,24
9,9,13,0,-0.03225806451612903,-1,hit_wall,31
2,3,8,0,-0.07692307692307693,-1,hit_wall,13
2,2,2,0,-0.16666666666666666,-1,hit_wall,6
2,2,7,1,0.2727272727272727,3,hit_wall,11
2,5,2,0,-0.1111111111111111,-1,hit_wall,9
5,3,10,0,-0.05555555555555555,-1,hit_wall,18
3,3,2,0,-0.125,-1,hit_wall,8
1,3,3,0,-0.14285714285714285,-1,hit_wall,7
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
1,5,7,0,-0.07692307692307693,-1,hit_wall,13
3,4,6,0,-0.07692307692307693,-1,hit_wall,13
1,5,5,0,-0.09090909090909091,-1,hit_wall,11
11,4,9,0,-0.041666666666666664,-1,hit_wall,24
7,15,10,1,0.09375,3,hit_wall,32
3,5,6,0,-0.07142857142857142,-1,hit_wall,14
2,2,2,0,-0.16666666666666666,-1,hit_wall,6
5,3,6,0,-0.07142857142857142,-1,hit_wall,14
4,2,1,0,-0.14285714285714285,-1,hit_wall,7
1,2,3,0,-0.16666666666666666,-1,hit_wall,6
2,2,2,0,-0.16666666666666666,-1,hit_wall,6
5,7,2,1,0.21428571428571427,3,hit_wall,14
2,2,3,0,-0.14285714285714285,-1,hit_wall,7
1,3,3,0,-0.14285714285714285,-1,hit_wall,7
3,1,1,0,-0.2,-1,hit_wall,5
3,1,1,0,-0.2,-1,hit_wall,5
3,3,2,0,-0.125,-1,hit_wall,8
13,12,18,0,-0.023255813953488372,-1,hit_wall,43
4,5,1,0,-0.1,-1,hit_wall,10
5,6,8,0,-0.05263157894736842,-1,hit_wall,19
3,1,2,0,-0.16666666666666666,-1,hit_wall,6
6,2,2,0,-0.1,-1,hit_wall,10
1,3,3,0,-0.14285714285714285,-1,hit_wall,7
18,13,6,0,-0.02702702702702703,-1,hit_wall,37
6,7,1,1,0.21428571428571427,3,hit_wall,14
8,9,13,0,-0.03333333333333333,-1,hit_wall,30
5,2,2,0,-0.1111111111111111,-1,hit_wall,9
3,8,9,0,-0.05,-1,hit_wall,20
4,1,1,0,-0.16666666666666666,-1,hit_wall,6
6,5,6,0,-0.058823529411764705,-1,hit_wall,17
7,7,1,0,-0.06666666666666667,-1,hit_wall,15
2,8,6,0,-0.0625,-1,hit_wall,16
5,5,5,0,-0.06666666666666667,-1,hit_wall,15
6,2,5,1,0.23076923076923078,3,hit_wall,13
8,6,6,1,0.15,3,hit_wall,20
3,7,2,0,-0.08333333333333333,-1,hit_wall,12
3,1,2,0,-0.16666666666666666,-1,hit_wall,6
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
5,2,3,0,-0.1,-1,hit_wall,10
2,2,3,0,-0.14285714285714285,-1,hit_wall,7
4,5,2,0,-0.09090909090909091,-1,hit_wall,11
5,3,6,0,-0.07142857142857142,-1,hit_wall,14
4,2,5,0,-0.09090909090909091,-1,hit_wall,11
3,3,3,0,-0.1111111111111111,-1,hit_wall,9
20,33,29,2,0.0975609756097561,8,hit_wall,82
5,0,4,0,-0.1111111111111111,-1,hit_wall,9
8,5,3,1,0.1875,3,hit_wall,16
3,1,1,0,-0.2,-1,hit_wall,5
4,2,4,0,-0.1,-1,hit_wall,10
5,9,5,0,-0.05263157894736842,-1,hit_wall,19
5,5,5,0,-0.06666666666666667,-1,hit_wall,15
5,6,3,0,-0.07142857142857142,-1,hit_wall,14
10,17,13,0,-0.025,-1,hit_wall,40
4,4,10,0,-0.05555555555555555,-1,hit_wall,18
10,5,6,1,0.14285714285714285,3,hit_wall,21
4,4,1,0,-0.1111111111111111,-1,hit_wall,9
2,2,2,0,-0.16666666666666666,-1,hit_wall,6
3,5,7,0,-0.06666666666666667,-1,hit_wall,15
4,0,2,0,-0.16666666666666666,-1,hit_wall,6
6,6,7,1,0.15789473684210525,3,hit_wall,19
0,3,4,0,-0.14285714285714285,-1,hit_wall,7
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
2,2,2,0,-0.16666666666666666,-1,hit_wall,6
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
2,7,3,1,0.25,3,hit_wall,12
2,1,6,0,-0.1111111111111111,-1,hit_wall,9
3,1,1,0,-0.2,-1,hit_wall,5
3,1,1,0,-0.2,-1,hit_wall,5
8,9,12,1,0.10344827586206896,3,hit_wall,29
5,2,1,0,-0.125,-1,hit_wall,8
5,2,7,0,-0.07142857142857142,-1,hit_wall,14
3,1,2,0,-0.16666666666666666,-1,hit_wall,6
0,6,6,0,-0.08333333333333333,-1,hit_wall,12
3,1,3,0,-0.14285714285714285,-1,hit_wall,7
8,6,4,0,-0.05555555555555555,-1,hit_wall,18
6,2,6,0,-0.07142857142857142,-1,hit_wall,14
10,7,5,1,0.13636363636363635,3,hit_wall,22
2,2,2,0,-0.16666666666666666,-1,hit_wall,6
5,1,2,0,-0.125,-1,hit_wall,8
5,4,5,0,-0.07142857142857142,-1,hit_wall,14
12,14,9,1,0.08571428571428572,3,hit_wall,35
8,11,11,1,0.1,3,hit_wall,30
5,7,0,0,-0.08333333333333333,-1,hit_wall,12
6,8,3,0,-0.058823529411764705,-1,hit_wall,17
5,0,2,0,-0.14285714285714285,-1,hit_wall,7
7,10,10,0,-0.037037037037037035,-1,hit_wall,27
5,9,3,0,-0.058823529411764705,-1,hit_wall,17
2,2,2,0,-0.16666666666666666,-1,hit_wall,6
11,8,3,0,-0.045454545454545456,-1,hit_wall,22
10,16,11,1,0.08108108108108109,3,hit_wall,37
15,18,16,2,0.16326530612244897,8,hit_wall,49
5,2,1,1,0.375,3,hit_wall,8
3,3,1,0,-0.14285714285714285,-1,hit_wall,7
7,6,2,0,-0.06666666666666667,-1,hit_wall,15
1,4,4,0,-0.1111111111111111,-1,hit_wall,9
4,3,3,0,-0.1,-1,hit_wall,10
4,5,9,0,-0.05555555555555555,-1,hit_wall,18
5,8,10,0,-0.043478260869565216,-1,hit_wall,23
4,1,0,0,-0.2,-1,hit_wall,5
3,4,3,1,0.3,3,hit_wall,10
3,3,4,0,-0.1,-1,hit_wall,10
3,3,5,0,-0.09090909090909091,-1,hit_wall,11
5,5,5,1,0.2,3,hit_wall,15
2,1,2,0,-0.2,-1,hit_wall,5
3,1,2,0,-0.16666666666666666,-1,hit_wall,6
2,1,2,0,-0.2,-1,hit_wall,5
2,2,2,0,-0.16666666666666666,-1,hit_wall,6
2,2,2,0,-0.16666666666666666,-1,hit_wall,6
3,4,3,0,-0.1,-1,hit_wall,10
12,5,7,1,0.125,3,hit_wall,24
4,3,12,0,-0.05263157894736842,-1,hit_wall,19
9,3,11,1,0.13043478260869565,3,hit_wall,23
7,12,9,0,-0.03571428571428571,-1,hit_wall,28
3,1,1,0,-0.2,-1,hit_wall,5
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
6,4,4,0,-0.07142857142857142,-1,hit_wall,14
3,1,1,0,-0.2,-1,hit_wall,5
4,4,5,0,-0.07692307692307693,-1,hit_wall,13
4,3,7,0,-0.07142857142857142,-1,hit_wall,14
4,1,1,0,-0.16666666666666666,-1,hit_wall,6
5,3,4,0,-0.08333333333333333,-1,hit_wall,12
1,3,5,0,-0.1111111111111111,-1,hit_wall,9
3,1,1,1,0.6,3,hit_wall,5
5,2,3,0,-0.1,-1,hit_wall,10
1,2,3,0,-0.16666666666666666,-1,hit_wall,6
4,3,3,0,-0.1,-1,hit_wall,10
6,8,6,0,-0.05,-1,hit_wall,20
2,2,3,0,-0.14285714285714285,-1,hit_wall,7
4,6,9,0,-0.05263157894736842,-1,hit_wall,19
6,4,5,0,-0.06666666666666667,-1,hit_wall,15
4,0,1,0,-0.2,-1,hit_wall,5
5,1,5,0,-0.09090909090909091,-1,hit_wall,11
6,3,4,2,0.6153846153846154,8,hit_wall,13
5,4,2,0,-0.09090909090909091,-1,hit_wall,11
7,4,1,0,-0.08333333333333333,-1,hit_wall,12
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
8,9,9,1,0.11538461538461539,3,hit_wall,26
3,5,8,1,0.1875,3,hit_wall,16
5,9,6,0,-0.05,-1,hit_wall,20
6,6,7,0,-0.05263157894736842,-1,hit_wall,19
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
8,8,5,1,0.14285714285714285,3,hit_wall,21
8,8,7,1,0.13043478260869565,3,hit_wall,23
4,4,7,0,-0.06666666666666667,-1,hit_wall,15
