action_counter_0,action_counter_1,action_counter_2,fruits_eaten,mean_reward,sum_episode_rewards,termination_reason,timesteps_survived
10,10,6,0,-0.038461538461538464,-1,hit_wall,26
14,14,16,3,0.3181818181818182,14,hit_own_body,44
5,10,10,0,-0.04,-1,hit_wall,25
18,15,11,1,0.06818181818181818,3,hit_wall,44
9,13,11,2,0.24242424242424243,8,hit_own_body,33
50,47,42,1,0.02158273381294964,3,hit_wall,139
16,19,12,0,-0.02127659574468085,-1,hit_wall,47
6,11,6,1,0.13043478260869565,3,hit_wall,23
13,11,5,0,-0.034482758620689655,-1,hit_wall,29
13,6,12,1,0.0967741935483871,3,hit_wall,31
16,18,26,0,-0.016666666666666666,-1,hit_wall,60
5,5,11,0,-0.047619047619047616,-1,hit_wall,21
11,10,12,0,-0.030303030303030304,-1,hit_wall,33
12,13,16,0,-0.024390243902439025,-1,hit_wall,41
7,8,4,0,-0.05263157894736842,-1,hit_wall,19
20,19,16,0,-0.01818181818181818,-1,hit_wall,55
9,13,18,1,0.075,3,hit_wall,40
16,11,12,0,-0.02564102564102564,-1,hit_wall,39
29,43,41,0,-0.008849557522123894,-1,hit_wall,113
4,4,4,0,-0.08333333333333333,-1,hit_wall,12
10,10,3,0,-0.043478260869565216,-1,hit_wall,23
21,30,35,0,-0.011627906976744186,-1,hit_wall,86
11,19,14,0,-0.022727272727272728,-1,hit_wall,44
17,18,21,1,0.05357142857142857,3,hit_wall,56
18,20,25,1,0.047619047619047616,3,hit_wall,63
12,16,16,0,-0.022727272727272728,-1,hit_wall,44
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
12,14,14,1,0.075,3,hit_wall,40
29,24,27,0,-0.0125,-1,hit_wall,80
8,8,3,0,-0.05263157894736842,-1,hit_wall,19
11,15,13,1,0.07692307692307693,3,hit_wall,39
14,16,18,1,0.0625,3,hit_wall,48
24,18,25,0,-0.014925373134328358,-1,hit_wall,67
10,6,10,0,-0.038461538461538464,-1,hit_wall,26
8,12,8,0,-0.03571428571428571,-1,hit_wall,28
22,19,24,0,-0.015384615384615385,-1,hit_wall,65
14,21,12,0,-0.02127659574468085,-1,hit_wall,47
4,3,3,0,-0.1,-1,hit_wall,10
12,10,10,0,-0.03125,-1,hit_wall,32
10,5,5,0,-0.05,-1,hit_wall,20
17,15,14,0,-0.021739130434782608,-1,hit_wall,46
4,6,8,0,-0.05555555555555555,-1,hit_wall,18
24,23,15,0,-0.016129032258064516,-1,hit_wall,62
29,15,21,1,0.046153846153846156,3,hit_wall,65
12,8,13,1,0.09090909090909091,3,hit_wall,33
11,24,12,1,0.06382978723404255,3,hit_wall,47
5,7,7,0,-0.05263157894736842,-1,hit_wall,19
21,16,14,0,-0.0196078431372549,-1,hit_wall,51
23,23,28,1,0.04054054054054054,3,hit_wall,74
12,13,9,0,-0.029411764705882353,-1,hit_wall,34
32,38,34,0,-0.009615384615384616,-1,hit_wall,104
24,20,16,1,0.05,3,hit_wall,60
14,14,16,0,-0.022727272727272728,-1,hit_wall,44
7,18,11,0,-0.027777777777777776,-1,hit_wall,36
9,9,7,0,-0.04,-1,hit_wall,25
2,5,9,0,-0.0625,-1,hit_wall,16
16,20,14,0,-0.02,-1,hit_wall,50
2,4,8,0,-0.07142857142857142,-1,hit_wall,14
7,16,16,0,-0.02564102564102564,-1,hit_wall,39
7,13,7,0,-0.037037037037037035,-1,hit_wall,27
6,1,2,0,-0.1111111111111111,-1,hit_wall,9
3,4,4,0,-0.09090909090909091,-1,hit_wall,11
10,12,9,1,0.0967741935483871,3,hit_wall,31
8,13,7,0,-0.03571428571428571,-1,hit_wall,28
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
4,4,4,0,-0.08333333333333333,-1,hit_wall,12
6,16,11,0,-0.030303030303030304,-1,hit_wall,33
7,10,16,1,0.09090909090909091,3,hit_wall,33
20,11,6,0,-0.02702702702702703,-1,hit_wall,37
5,9,9,0,-0.043478260869565216,-1,hit_wall,23
4,3,3,0,-0.1,-1,hit_wall,10
8,14,7,0,-0.034482758620689655,-1,hit_wall,29
6,5,10,0,-0.047619047619047616,-1,hit_wall,21
7,16,9,0,-0.03125,-1,hit_wall,32
21,19,17,0,-0.017543859649122806,-1,hit_wall,57
12,10,10,1,0.09375,3,hit_wall,32
11,14,5,1,0.1,3,hit_wall,30
0,5,5,0,-0.1,-1,hit_wall,10
7,7,3,0,-0.058823529411764705,-1,hit_wall,17
4,5,5,0,-0.07142857142857142,-1,hit_wall,14
4,1,1,0,-0.16666666666666666,-1,hit_wall,6
4,2,6,0,-0.08333333333333333,-1,hit_wall,12
1,4,4,0,-0.1111111111111111,-1,hit_wall,9
10,10,8,0,-0.03571428571428571,-1,hit_wall,28
19,14,17,0,-0.02,-1,hit_wall,50
8,12,16,1,0.08333333333333333,3,hit_wall,36
16,20,26,1,0.04838709677419355,3,hit_wall,62
13,10,9,0,-0.03125,-1,hit_wall,32
16,12,17,1,0.06666666666666667,3,hit_wall,45
4,2,2,0,-0.125,-1,hit_wall,8
8,10,5,2,0.34782608695652173,8,hit_own_body,23
5,6,6,0,-0.058823529411764705,-1,hit_wall,17
6,7,3,0,-0.0625,-1,hit_wall,16
6,4,8,1,0.16666666666666666,3,hit_wall,18
17,34,15,1,0.045454545454545456,3,hit_wall,66
24,21,40,0,-0.011764705882352941,-1,hit_wall,85
24,23,15,1,0.04838709677419355,3,hit_wall,62
5,3,4,1,0.25,3,hit_wall,12
5,2,7,0,-0.07142857142857142,-1,hit_wall,14
5,10,12,1,0.1111111111111111,3,hit_wall,27
4,6,2,0,-0.08333333333333333,-1,hit_wall,12
23,25,17,0,-0.015384615384615385,-1,hit_wall,65
18,25,18,0,-0.01639344262295082,-1,hit_wall,61
6,8,6,1,0.15,3,hit_wall,20
11,18,16,1,0.06666666666666667,3,hit_wall,45
13,8,13,0,-0.029411764705882353,-1,hit_wall,34
6,9,7,0,-0.045454545454545456,-1,hit_wall,22
28,29,20,0,-0.012987012987012988,-1,hit_wall,77
35,38,42,1,0.02608695652173913,3,hit_wall,115
10,2,4,0,-0.0625,-1,hit_wall,16
4,5,9,0,-0.05555555555555555,-1,hit_wall,18
21,16,20,0,-0.017543859649122806,-1,hit_wall,57
10,15,12,0,-0.02702702702702703,-1,hit_wall,37
19,19,11,1,0.061224489795918366,3,hit_wall,49
16,10,7,0,-0.030303030303030304,-1,hit_wall,33
20,17,22,1,0.05084745762711865,3,hit_wall,59
23,33,35,1,0.03296703296703297,3,hit_wall,91
3,4,4,0,-0.09090909090909091,-1,hit_wall,11
21,39,26,1,0.03488372093023256,3,hit_wall,86
7,23,26,0,-0.017857142857142856,-1,hit_wall,56
5,4,7,0,-0.0625,-1,hit_wall,16
9,7,4,0,-0.05,-1,hit_wall,20
30,46,35,1,0.02702702702702703,3,hit_wall,111
12,3,9,0,-0.041666666666666664,-1,hit_wall,24
10,11,8,0,-0.034482758620689655,-1,hit_wall,29
14,6,11,1,0.0967741935483871,3,hit_wall,31
12,10,16,0,-0.02631578947368421,-1,hit_wall,38
21,25,28,1,0.04054054054054054,3,hit_wall,74
8,7,6,0,-0.047619047619047616,-1,hit_wall,21
1,7,7,0,-0.06666666666666667,-1,hit_wall,15
10,14,15,0,-0.02564102564102564,-1,hit_wall,39
21,24,25,2,0.11428571428571428,8,hit_own_body,70
19,4,23,1,0.06521739130434782,3,hit_wall,46
13,16,11,0,-0.025,-1,hit_wall,40
16,12,10,2,0.21052631578947367,8,hit_own_body,38
12,11,21,0,-0.022727272727272728,-1,hit_wall,44
23,30,24,1,0.03896103896103896,3,hit_wall,77
11,14,20,1,0.06666666666666667,3,hit_wall,45
9,11,4,2,0.3333333333333333,8,hit_own_body,24
22,18,15,1,0.05454545454545454,3,hit_wall,55
13,14,11,0,-0.02631578947368421,-1,hit_wall,38
17,17,14,1,0.0625,3,hit_wall,48
13,8,7,2,0.2857142857142857,8,hit_wall,28
2,4,12,0,-0.05555555555555555,-1,hit_wall,18
16,18,25,0,-0.01694915254237288,-1,hit_wall,59
6,3,3,0,-0.08333333333333333,-1,hit_wall,12
12,16,20,0,-0.020833333333333332,-1,hit_wall,48
10,15,14,0,-0.02564102564102564,-1,hit_wall,39
4,10,6,0,-0.05,-1,hit_wall,20
7,8,6,0,-0.047619047619047616,-1,hit_wall,21
13,7,9,0,-0.034482758620689655,-1,hit_wall,29
6,1,2,0,-0.1111111111111111,-1,hit_wall,9
8,13,21,0,-0.023809523809523808,-1,hit_wall,42
8,13,9,1,0.1,3,hit_wall,30
15,20,29,0,-0.015625,-1,hit_wall,64
29,29,42,0,-0.01,-1,hit_wall,100
9,3,6,1,0.16666666666666666,3,hit_wall,18
7,15,7,0,-0.034482758620689655,-1,hit_wall,29
