action_counter_0,action_counter_1,action_counter_2,fruits_eaten,mean_reward,sum_episode_rewards,termination_reason,timesteps_survived
5,3,2,0,-0.1,-1,hit_wall,10
5,6,2,1,0.23076923076923078,3,hit_wall,13
17,24,24,0,-0.015384615384615385,-1,hit_wall,65
5,5,10,1,0.15,3,hit_wall,20
10,11,15,1,0.08333333333333333,3,hit_wall,36
4,2,2,0,-0.125,-1,hit_wall,8
14,16,17,1,0.06382978723404255,3,hit_wall,47
4,3,4,0,-0.09090909090909091,-1,hit_wall,11
18,18,14,1,0.06,3,hit_wall,50
7,6,10,0,-0.043478260869565216,-1,hit_wall,23
4,1,1,0,-0.16666666666666666,-1,hit_wall,6
15,18,15,0,-0.020833333333333332,-1,hit_wall,48
5,2,3,0,-0.1,-1,hit_wall,10
4,9,10,0,-0.043478260869565216,-1,hit_wall,23
7,0,1,0,-0.125,-1,hit_wall,8
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
6,10,10,0,-0.038461538461538464,-1,hit_wall,26
41,45,33,0,-0.008403361344537815,-1,hit_wall,119
11,10,11,0,-0.03125,-1,hit_wall,32
11,15,3,0,-0.034482758620689655,-1,hit_wall,29
40,32,29,1,0.0297029702970297,3,hit_wall,101
3,5,9,1,0.17647058823529413,3,hit_wall,17
14,11,15,0,-0.025,-1,hit_wall,40
4,2,6,0,-0.08333333333333333,-1,hit_wall,12
23,24,28,0,-0.013333333333333334,-1,hit_wall,75
17,11,12,3,0.35,14,hit_own_body,40
39,41,50,0,-0.007692307692307693,-1,hit_wall,130
6,2,1,0,-0.1111111111111111,-1,hit_wall,9
33,30,30,1,0.03225806451612903,3,hit_wall,93
4,5,6,0,-0.06666666666666667,-1,hit_wall,15
3,5,5,0,-0.07692307692307693,-1,hit_wall,13
6,7,7,0,-0.05,-1,hit_wall,20
30,31,36,3,0.14432989690721648,14,hit_own_body,97
9,4,5,0,-0.05555555555555555,-1,hit_wall,18
8,8,6,0,-0.045454545454545456,-1,hit_wall,22
3,3,4,0,-0.1,-1,hit_wall,10
14,15,22,1,0.058823529411764705,3,hit_wall,51
5,1,5,0,-0.09090909090909091,-1,hit_wall,11
11,16,14,0,-0.024390243902439025,-1,hit_wall,41
17,24,24,0,-0.015384615384615385,-1,hit_wall,65
17,18,36,0,-0.014084507042253521,-1,hit_wall,71
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
6,2,1,0,-0.1111111111111111,-1,hit_wall,9
2,5,4,0,-0.09090909090909091,-1,hit_wall,11
5,2,6,1,0.23076923076923078,3,hit_wall,13
21,31,34,0,-0.011627906976744186,-1,hit_wall,86
9,3,10,0,-0.045454545454545456,-1,hit_wall,22
14,8,13,0,-0.02857142857142857,-1,hit_wall,35
