action_counter_0,action_counter_1,action_counter_2,fruits_eaten,mean_reward,sum_episode_rewards,termination_reason,timesteps_survived
2,10,9,0,-0.047619047619047616,-1,hit_wall,21
7,5,7,0,-0.05263157894736842,-1,hit_wall,19
7,13,12,0,-0.03125,-1,hit_wall,32
1,5,5,0,-0.09090909090909091,-1,hit_wall,11
23,23,31,0,-0.012987012987012988,-1,hit_wall,77
5,3,3,0,-0.09090909090909091,-1,hit_wall,11
22,41,29,0,-0.010869565217391304,-1,hit_wall,92
13,11,10,0,-0.029411764705882353,-1,hit_wall,34
18,24,25,0,-0.014925373134328358,-1,hit_wall,67
6,4,4,0,-0.07142857142857142,-1,hit_wall,14
8,6,6,0,-0.05,-1,hit_wall,20
22,30,28,0,-0.0125,-1,hit_wall,80
5,5,8,0,-0.05555555555555555,-1,hit_wall,18
31,33,25,1,0.033707865168539325,3,hit_wall,89
8,15,10,0,-0.030303030303030304,-1,hit_wall,33
4,5,5,0,-0.07142857142857142,-1,hit_wall,14
2,4,4,0,-0.1,-1,hit_wall,10
5,5,8,1,0.16666666666666666,3,hit_wall,18
5,5,12,0,-0.045454545454545456,-1,hit_wall,22
19,14,9,0,-0.023809523809523808,-1,hit_wall,42
5,5,10,0,-0.05,-1,hit_wall,20
10,21,14,0,-0.022222222222222223,-1,hit_wall,45
12,18,14,0,-0.022727272727272728,-1,hit_wall,44
11,14,16,0,-0.024390243902439025,-1,hit_wall,41
7,12,7,0,-0.038461538461538464,-1,hit_wall,26
15,24,19,0,-0.017241379310344827,-1,hit_wall,58
3,4,3,0,-0.1,-1,hit_wall,10
8,11,8,0,-0.037037037037037035,-1,hit_wall,27
10,23,22,0,-0.01818181818181818,-1,hit_wall,55
9,14,10,0,-0.030303030303030304,-1,hit_wall,33
17,7,8,0,-0.03125,-1,hit_wall,32
10,11,10,0,-0.03225806451612903,-1,hit_wall,31
3,4,4,0,-0.09090909090909091,-1,hit_wall,11
5,2,2,0,-0.1111111111111111,-1,hit_wall,9
19,23,27,1,0.043478260869565216,3,hit_wall,69
1,5,9,0,-0.06666666666666667,-1,hit_wall,15
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
13,5,4,0,-0.045454545454545456,-1,hit_wall,22
13,16,11,0,-0.025,-1,hit_wall,40
6,6,5,1,0.17647058823529413,3,hit_wall,17
5,5,4,0,-0.07142857142857142,-1,hit_wall,14
16,8,21,0,-0.022222222222222223,-1,hit_wall,45
16,15,15,0,-0.021739130434782608,-1,hit_wall,46
5,1,2,0,-0.125,-1,hit_wall,8
