action_counter_0,action_counter_1,action_counter_2,fruits_eaten,mean_reward,sum_episode_rewards,termination_reason,timesteps_survived
14,6,9,0,-0.034482758620689655,-1,hit_wall,29
4,6,2,0,-0.08333333333333333,-1,hit_wall,12
18,10,12,0,-0.025,-1,hit_wall,40
10,11,8,0,-0.034482758620689655,-1,hit_wall,29
23,25,22,0,-0.014285714285714285,-1,hit_wall,70
6,6,6,0,-0.05555555555555555,-1,hit_wall,18
12,16,16,0,-0.022727272727272728,-1,hit_wall,44
12,6,7,0,-0.04,-1,hit_wall,25
28,30,40,0,-0.01020408163265306,-1,hit_wall,98
7,13,7,0,-0.037037037037037035,-1,hit_wall,27
5,7,7,0,-0.05263157894736842,-1,hit_wall,19
11,13,14,0,-0.02631578947368421,-1,hit_wall,38
14,13,8,1,0.08571428571428572,3,hit_wall,35
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
46,32,36,0,-0.008771929824561403,-1,hit_wall,114
17,14,33,0,-0.015625,-1,hit_wall,64
11,16,14,0,-0.024390243902439025,-1,hit_wall,41
5,8,8,1,0.14285714285714285,3,hit_wall,21
9,21,21,0,-0.0196078431372549,-1,hit_wall,51
10,10,12,0,-0.03125,-1,hit_wall,32
10,11,20,0,-0.024390243902439025,-1,hit_wall,41
14,18,14,0,-0.021739130434782608,-1,hit_wall,46
7,6,2,0,-0.06666666666666667,-1,hit_wall,15
19,20,19,0,-0.017241379310344827,-1,hit_wall,58
3,3,3,0,-0.1111111111111111,-1,hit_wall,9
6,6,3,0,-0.06666666666666667,-1,hit_wall,15
10,6,2,0,-0.05555555555555555,-1,hit_wall,18
4,1,1,0,-0.16666666666666666,-1,hit_wall,6
8,7,10,1,0.12,3,hit_wall,25
4,2,3,0,-0.1111111111111111,-1,hit_wall,9
11,14,16,0,-0.024390243902439025,-1,hit_wall,41
11,6,11,0,-0.03571428571428571,-1,hit_wall,28
19,21,29,1,0.043478260869565216,3,hit_wall,69
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
18,19,13,2,0.16,8,hit_wall,50
5,3,3,0,-0.09090909090909091,-1,hit_wall,11
49,41,43,0,-0.007518796992481203,-1,hit_wall,133
14,24,12,0,-0.02,-1,hit_wall,50
22,13,18,1,0.05660377358490566,3,hit_wall,53
13,7,23,0,-0.023255813953488372,-1,hit_wall,43
6,4,5,0,-0.06666666666666667,-1,hit_wall,15
24,28,27,0,-0.012658227848101266,-1,hit_wall,79
14,9,9,0,-0.03125,-1,hit_wall,32
14,11,15,0,-0.025,-1,hit_wall,40
2,3,3,0,-0.125,-1,hit_wall,8
13,19,17,1,0.061224489795918366,3,hit_wall,49
15,12,23,0,-0.02,-1,hit_wall,50
7,2,2,0,-0.09090909090909091,-1,hit_wall,11
4,7,6,1,0.17647058823529413,3,hit_wall,17
2,4,4,0,-0.1,-1,hit_wall,10
15,15,13,0,-0.023255813953488372,-1,hit_wall,43
9,11,10,0,-0.03333333333333333,-1,hit_wall,30
4,5,1,0,-0.1,-1,hit_wall,10
10,7,12,1,0.10344827586206896,3,hit_wall,29
4,4,9,0,-0.058823529411764705,-1,hit_wall,17
17,24,35,0,-0.013157894736842105,-1,hit_wall,76
9,17,12,1,0.07894736842105263,3,hit_wall,38
19,20,14,0,-0.018867924528301886,-1,hit_wall,53
5,2,3,0,-0.1,-1,hit_wall,10
6,9,5,0,-0.05,-1,hit_wall,20
3,3,4,0,-0.1,-1,hit_wall,10
6,2,2,0,-0.1,-1,hit_wall,10
6,3,3,0,-0.08333333333333333,-1,hit_wall,12
21,44,37,0,-0.00980392156862745,-1,hit_wall,102
3,6,10,0,-0.05263157894736842,-1,hit_wall,19
13,10,11,0,-0.029411764705882353,-1,hit_wall,34
7,6,7,0,-0.05,-1,hit_wall,20
20,12,17,0,-0.02040816326530612,-1,hit_wall,49
14,12,22,0,-0.020833333333333332,-1,hit_wall,48
4,3,3,1,0.3,3,hit_wall,10
37,40,36,1,0.02654867256637168,3,hit_wall,113
15,15,15,1,0.06666666666666667,3,hit_wall,45
4,2,3,0,-0.1111111111111111,-1,hit_wall,9
2,3,3,0,-0.125,-1,hit_wall,8
3,4,4,1,0.2727272727272727,3,hit_wall,11
1,4,4,0,-0.1111111111111111,-1,hit_wall,9
28,28,22,0,-0.01282051282051282,-1,hit_wall,78
5,7,3,0,-0.06666666666666667,-1,hit_wall,15
6,2,3,0,-0.09090909090909091,-1,hit_wall,11
8,8,6,0,-0.045454545454545456,-1,hit_wall,22
23,17,15,0,-0.01818181818181818,-1,hit_wall,55
19,22,21,1,0.04838709677419355,3,hit_wall,62
12,9,6,0,-0.037037037037037035,-1,hit_wall,27
12,13,21,1,0.06521739130434782,3,hit_wall,46
10,7,6,0,-0.043478260869565216,-1,hit_wall,23
3,5,6,1,0.21428571428571427,3,hit_wall,14
26,24,36,0,-0.011627906976744186,-1,hit_wall,86
17,16,16,1,0.061224489795918366,3,hit_wall,49
11,4,9,0,-0.041666666666666664,-1,hit_wall,24
5,6,3,0,-0.07142857142857142,-1,hit_wall,14
8,7,8,0,-0.043478260869565216,-1,hit_wall,23
17,19,18,1,0.05555555555555555,3,hit_wall,54
7,7,4,0,-0.05555555555555555,-1,hit_wall,18
13,5,10,0,-0.03571428571428571,-1,hit_wall,28
33,28,26,0,-0.011494252873563218,-1,hit_wall,87
14,20,19,0,-0.018867924528301886,-1,hit_wall,53
9,7,5,1,0.14285714285714285,3,hit_wall,21
4,2,2,0,-0.125,-1,hit_wall,8
8,4,6,0,-0.05555555555555555,-1,hit_wall,18
3,4,3,0,-0.1,-1,hit_wall,10
7,9,5,0,-0.047619047619047616,-1,hit_wall,21
7,5,9,0,-0.047619047619047616,-1,hit_wall,21
4,4,8,2,0.5,8,hit_wall,16
29,24,22,0,-0.013333333333333334,-1,hit_wall,75
12,10,8,0,-0.03333333333333333,-1,hit_wall,30
14,5,10,1,0.10344827586206896,3,hit_wall,29
7,4,8,0,-0.05263157894736842,-1,hit_wall,19
4,5,1,0,-0.1,-1,hit_wall,10
11,18,10,0,-0.02564102564102564,-1,hit_wall,39
12,17,18,0,-0.02127659574468085,-1,hit_wall,47
8,7,8,0,-0.043478260869565216,-1,hit_wall,23
7,4,5,1,0.1875,3,hit_wall,16
6,6,2,0,-0.07142857142857142,-1,hit_wall,14
12,7,12,0,-0.03225806451612903,-1,hit_wall,31
16,17,18,0,-0.0196078431372549,-1,hit_wall,51
4,4,5,0,-0.07692307692307693,-1,hit_wall,13
4,1,1,0,-0.16666666666666666,-1,hit_wall,6
5,1,6,0,-0.08333333333333333,-1,hit_wall,12
29,14,21,1,0.046875,3,hit_wall,64
5,9,6,0,-0.05,-1,hit_wall,20
5,8,5,0,-0.05555555555555555,-1,hit_wall,18
10,10,12,0,-0.03125,-1,hit_wall,32
8,9,8,0,-0.04,-1,hit_wall,25
13,12,14,0,-0.02564102564102564,-1,hit_wall,39
3,5,4,0,-0.08333333333333333,-1,hit_wall,12
10,6,6,0,-0.045454545454545456,-1,hit_wall,22
13,14,7,0,-0.029411764705882353,-1,hit_wall,34
6,7,9,0,-0.045454545454545456,-1,hit_wall,22
6,5,6,0,-0.058823529411764705,-1,hit_wall,17
9,3,13,0,-0.04,-1,hit_wall,25
9,15,7,0,-0.03225806451612903,-1,hit_wall,31
15,27,24,0,-0.015151515151515152,-1,hit_wall,66
10,7,9,0,-0.038461538461538464,-1,hit_wall,26
24,32,35,0,-0.01098901098901099,-1,hit_wall,91
27,31,25,1,0.03614457831325301,3,hit_wall,83
2,5,6,1,0.23076923076923078,3,hit_wall,13
20,17,30,0,-0.014925373134328358,-1,hit_wall,67
6,6,5,0,-0.058823529411764705,-1,hit_wall,17
4,4,3,0,-0.09090909090909091,-1,hit_wall,11
11,8,13,0,-0.03125,-1,hit_wall,32
5,1,5,0,-0.09090909090909091,-1,hit_wall,11
15,18,9,0,-0.023809523809523808,-1,hit_wall,42
5,6,2,0,-0.07692307692307693,-1,hit_wall,13
21,28,24,1,0.0410958904109589,3,hit_wall,73
9,12,13,0,-0.029411764705882353,-1,hit_wall,34
16,12,14,2,0.19047619047619047,8,hit_own_body,42
3,9,5,1,0.17647058823529413,3,hit_wall,17
7,6,10,0,-0.043478260869565216,-1,hit_wall,23
5,3,4,0,-0.08333333333333333,-1,hit_wall,12
17,16,14,0,-0.02127659574468085,-1,hit_wall,47
8,16,16,2,0.2,8,hit_own_body,40
6,3,4,0,-0.07692307692307693,-1,hit_wall,13
