action_counter_0,action_counter_1,action_counter_2,fruits_eaten,mean_reward,sum_episode_rewards,termination_reason,timesteps_survived
5,3,2,1,0.3,3,hit_wall,10
12,5,5,0,-0.045454545454545456,-1,hit_wall,22
8,4,11,0,-0.043478260869565216,-1,hit_wall,23
11,6,10,0,-0.037037037037037035,-1,hit_wall,27
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
5,4,5,0,-0.07142857142857142,-1,hit_wall,14
9,18,27,0,-0.018518518518518517,-1,hit_wall,54
11,10,12,1,0.09090909090909091,3,hit_wall,33
4,5,5,0,-0.07142857142857142,-1,hit_wall,14
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
10,6,8,1,0.125,3,hit_wall,24
12,10,13,1,0.08571428571428572,3,hit_wall,35
3,4,5,0,-0.08333333333333333,-1,hit_wall,12
7,8,3,0,-0.05555555555555555,-1,hit_wall,18
25,29,33,0,-0.011494252873563218,-1,hit_wall,87
7,18,7,0,-0.03125,-1,hit_wall,32
6,6,3,0,-0.06666666666666667,-1,hit_wall,15
16,19,18,0,-0.018867924528301886,-1,hit_wall,53
4,3,3,0,-0.1,-1,hit_wall,10
9,12,8,0,-0.034482758620689655,-1,hit_wall,29
21,36,34,0,-0.01098901098901099,-1,hit_wall,91
3,3,3,0,-0.1111111111111111,-1,hit_wall,9
9,8,5,0,-0.045454545454545456,-1,hit_wall,22
13,14,16,0,-0.023255813953488372,-1,hit_wall,43
23,36,34,0,-0.010752688172043012,-1,hit_wall,93
6,3,3,0,-0.08333333333333333,-1,hit_wall,12
14,14,11,0,-0.02564102564102564,-1,hit_wall,39
9,7,13,2,0.27586206896551724,8,hit_wall,29
5,2,2,0,-0.1111111111111111,-1,hit_wall,9
5,11,9,0,-0.04,-1,hit_wall,25
15,22,16,0,-0.018867924528301886,-1,hit_wall,53
6,4,3,0,-0.07692307692307693,-1,hit_wall,13
9,4,9,0,-0.045454545454545456,-1,hit_wall,22
24,20,9,0,-0.018867924528301886,-1,hit_wall,53
8,13,13,0,-0.029411764705882353,-1,hit_wall,34
5,5,4,0,-0.07142857142857142,-1,hit_wall,14
6,4,3,0,-0.07692307692307693,-1,hit_wall,13
2,5,5,0,-0.08333333333333333,-1,hit_wall,12
18,27,20,0,-0.015384615384615385,-1,hit_wall,65
4,3,4,0,-0.09090909090909091,-1,hit_wall,11
17,18,7,0,-0.023809523809523808,-1,hit_wall,42
3,4,9,0,-0.0625,-1,hit_wall,16
20,12,29,0,-0.01639344262295082,-1,hit_wall,61
4,3,3,0,-0.1,-1,hit_wall,10
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
12,16,17,0,-0.022222222222222223,-1,hit_wall,45
19,33,34,0,-0.011627906976744186,-1,hit_wall,86
5,1,1,0,-0.14285714285714285,-1,hit_wall,7
4,2,2,0,-0.125,-1,hit_wall,8
14,18,13,0,-0.022222222222222223,-1,hit_wall,45
7,4,2,0,-0.07692307692307693,-1,hit_wall,13
17,21,21,0,-0.01694915254237288,-1,hit_wall,59
8,5,8,0,-0.047619047619047616,-1,hit_wall,21
12,10,8,0,-0.03333333333333333,-1,hit_wall,30
28,16,32,0,-0.013157894736842105,-1,hit_wall,76
5,1,2,0,-0.125,-1,hit_wall,8
6,5,5,1,0.1875,3,hit_wall,16
1,4,4,0,-0.1111111111111111,-1,hit_wall,9
6,9,8,0,-0.043478260869565216,-1,hit_wall,23
18,15,19,0,-0.019230769230769232,-1,hit_wall,52
3,3,3,0,-0.1111111111111111,-1,hit_wall,9
5,9,8,0,-0.045454545454545456,-1,hit_wall,22
14,13,15,0,-0.023809523809523808,-1,hit_wall,42
3,3,3,0,-0.1111111111111111,-1,hit_wall,9
5,13,11,0,-0.034482758620689655,-1,hit_wall,29
8,8,11,0,-0.037037037037037035,-1,hit_wall,27
18,23,14,0,-0.01818181818181818,-1,hit_wall,55
4,15,7,0,-0.038461538461538464,-1,hit_wall,26
12,7,10,0,-0.034482758620689655,-1,hit_wall,29
18,11,11,0,-0.025,-1,hit_wall,40
1,4,4,0,-0.1111111111111111,-1,hit_wall,9
16,18,18,0,-0.019230769230769232,-1,hit_wall,52
2,8,4,0,-0.07142857142857142,-1,hit_wall,14
7,13,9,0,-0.034482758620689655,-1,hit_wall,29
19,22,16,0,-0.017543859649122806,-1,hit_wall,57
