action_counter_0,action_counter_1,action_counter_2,fruits_eaten,mean_reward,sum_episode_rewards,termination_reason,timesteps_survived
2,3,3,0,-0.125,-1,hit_wall,8
10,11,22,1,0.06976744186046512,3,hit_wall,43
7,4,9,0,-0.05,-1,hit_wall,20
12,12,11,1,0.08571428571428572,3,hit_wall,35
22,23,25,0,-0.014285714285714285,-1,hit_wall,70
2,3,3,0,-0.125,-1,hit_wall,8
25,26,19,0,-0.014285714285714285,-1,hit_wall,70
12,26,17,0,-0.01818181818181818,-1,hit_wall,55
15,9,12,0,-0.027777777777777776,-1,hit_wall,36
13,8,9,1,0.1,3,hit_wall,30
4,3,3,0,-0.1,-1,hit_wall,10
15,9,10,0,-0.029411764705882353,-1,hit_wall,34
14,12,11,0,-0.02702702702702703,-1,hit_wall,37
11,14,14,0,-0.02564102564102564,-1,hit_wall,39
12,8,10,0,-0.03333333333333333,-1,hit_wall,30
34,29,22,0,-0.011764705882352941,-1,hit_wall,85
13,13,13,0,-0.02564102564102564,-1,hit_wall,39
6,7,10,1,0.13043478260869565,3,hit_wall,23
3,6,6,0,-0.06666666666666667,-1,hit_wall,15
8,2,4,0,-0.07142857142857142,-1,hit_wall,14
10,4,5,0,-0.05263157894736842,-1,hit_wall,19
14,7,7,0,-0.03571428571428571,-1,hit_wall,28
29,13,16,0,-0.017241379310344827,-1,hit_wall,58
4,5,4,0,-0.07692307692307693,-1,hit_wall,13
1,4,4,0,-0.1111111111111111,-1,hit_wall,9
19,33,24,0,-0.013157894736842105,-1,hit_wall,76
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
13,23,27,1,0.047619047619047616,3,hit_wall,63
22,25,28,1,0.04,3,hit_wall,75
3,3,7,0,-0.07692307692307693,-1,hit_wall,13
10,5,3,0,-0.05555555555555555,-1,hit_wall,18
17,18,15,0,-0.02,-1,hit_wall,50
24,32,15,1,0.04225352112676056,3,hit_wall,71
3,8,9,0,-0.05,-1,hit_wall,20
6,3,3,0,-0.08333333333333333,-1,hit_wall,12
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
4,2,3,0,-0.1111111111111111,-1,hit_wall,9
9,5,9,0,-0.043478260869565216,-1,hit_wall,23
17,16,21,0,-0.018518518518518517,-1,hit_wall,54
5,10,4,0,-0.05263157894736842,-1,hit_wall,19
9,3,6,0,-0.05555555555555555,-1,hit_wall,18
18,21,16,1,0.05454545454545454,3,hit_wall,55
33,30,46,0,-0.009174311926605505,-1,hit_wall,109
4,4,4,0,-0.08333333333333333,-1,hit_wall,12
12,9,11,0,-0.03125,-1,hit_wall,32
8,5,4,1,0.17647058823529413,3,hit_wall,17
10,17,13,0,-0.025,-1,hit_wall,40
8,16,4,1,0.10714285714285714,3,hit_wall,28
14,10,7,1,0.0967741935483871,3,hit_wall,31
11,5,18,1,0.08823529411764706,3,hit_wall,34
16,20,15,0,-0.0196078431372549,-1,hit_wall,51
2,3,3,0,-0.125,-1,hit_wall,8
5,3,8,0,-0.0625,-1,hit_wall,16
18,21,26,1,0.046153846153846156,3,hit_wall,65
6,3,4,0,-0.07692307692307693,-1,hit_wall,13
28,25,25,1,0.038461538461538464,3,hit_wall,78
5,2,3,0,-0.1,-1,hit_wall,10
5,7,3,0,-0.06666666666666667,-1,hit_wall,15
6,12,10,2,0.2857142857142857,8,hit_own_body,28
5,3,3,0,-0.09090909090909091,-1,hit_wall,11
34,28,22,0,-0.011904761904761904,-1,hit_wall,84
3,8,4,0,-0.06666666666666667,-1,hit_wall,15
3,3,4,0,-0.1,-1,hit_wall,10
10,14,23,0,-0.02127659574468085,-1,hit_wall,47
7,3,5,0,-0.06666666666666667,-1,hit_wall,15
6,8,12,0,-0.038461538461538464,-1,hit_wall,26
3,3,3,0,-0.1111111111111111,-1,hit_wall,9
16,12,10,0,-0.02631578947368421,-1,hit_wall,38
4,5,5,0,-0.07142857142857142,-1,hit_wall,14
8,2,6,0,-0.0625,-1,hit_wall,16
7,16,14,1,0.08108108108108109,3,hit_wall,37
10,7,9,0,-0.038461538461538464,-1,hit_wall,26
4,2,2,0,-0.125,-1,hit_wall,8
21,22,9,1,0.057692307692307696,3,hit_wall,52
5,3,4,1,0.25,3,hit_wall,12
16,27,26,1,0.043478260869565216,3,hit_wall,69
13,17,11,0,-0.024390243902439025,-1,hit_wall,41
14,6,6,0,-0.038461538461538464,-1,hit_wall,26
18,25,26,2,0.11594202898550725,8,hit_own_body,69
17,28,21,0,-0.015151515151515152,-1,hit_wall,66
17,13,16,0,-0.021739130434782608,-1,hit_wall,46
16,15,14,0,-0.022222222222222223,-1,hit_wall,45
12,21,12,0,-0.022222222222222223,-1,hit_wall,45
10,6,9,0,-0.04,-1,hit_wall,25
9,9,9,0,-0.037037037037037035,-1,hit_wall,27
7,12,6,0,-0.04,-1,hit_wall,25
3,6,5,1,0.21428571428571427,3,hit_wall,14
10,5,11,0,-0.038461538461538464,-1,hit_wall,26
19,18,12,0,-0.02040816326530612,-1,hit_wall,49
18,21,15,0,-0.018518518518518517,-1,hit_wall,54
11,6,8,1,0.12,3,hit_wall,25
6,7,5,1,0.16666666666666666,3,hit_wall,18
7,10,17,0,-0.029411764705882353,-1,hit_wall,34
5,3,4,0,-0.08333333333333333,-1,hit_wall,12
19,15,9,0,-0.023255813953488372,-1,hit_wall,43
13,13,10,0,-0.027777777777777776,-1,hit_wall,36
6,9,5,1,0.15,3,hit_wall,20
5,7,14,0,-0.038461538461538464,-1,hit_wall,26
9,9,12,0,-0.03333333333333333,-1,hit_wall,30
1,4,4,0,-0.1111111111111111,-1,hit_wall,9
1,4,4,0,-0.1111111111111111,-1,hit_wall,9
6,10,9,0,-0.04,-1,hit_wall,25
3,10,6,1,0.15789473684210525,3,hit_wall,19
9,7,6,1,0.13636363636363635,3,hit_wall,22
3,7,3,0,-0.07692307692307693,-1,hit_wall,13
5,11,4,0,-0.05,-1,hit_wall,20
2,5,4,0,-0.09090909090909091,-1,hit_wall,11
18,28,31,1,0.03896103896103896,3,hit_wall,77
12,26,23,0,-0.01639344262295082,-1,hit_wall,61
18,15,22,0,-0.01818181818181818,-1,hit_wall,55
4,4,5,0,-0.07692307692307693,-1,hit_wall,13
6,3,3,0,-0.08333333333333333,-1,hit_wall,12
17,18,20,0,-0.01818181818181818,-1,hit_wall,55
19,20,19,0,-0.017241379310344827,-1,hit_wall,58
13,17,17,1,0.06382978723404255,3,hit_wall,47
21,31,32,1,0.03571428571428571,3,hit_wall,84
9,14,22,0,-0.022222222222222223,-1,hit_wall,45
9,17,17,0,-0.023255813953488372,-1,hit_wall,43
6,12,7,1,0.12,3,hit_wall,25
22,31,37,1,0.03333333333333333,3,hit_wall,90
11,3,4,0,-0.05555555555555555,-1,hit_wall,18
30,34,39,1,0.02912621359223301,3,hit_wall,103
7,16,7,1,0.1,3,hit_wall,30
12,15,11,0,-0.02631578947368421,-1,hit_wall,38
6,1,2,0,-0.1111111111111111,-1,hit_wall,9
20,17,24,0,-0.01639344262295082,-1,hit_wall,61
8,10,5,0,-0.043478260869565216,-1,hit_wall,23
3,3,7,0,-0.07692307692307693,-1,hit_wall,13
29,22,31,1,0.036585365853658534,3,hit_wall,82
8,13,10,0,-0.03225806451612903,-1,hit_wall,31
2,9,4,0,-0.06666666666666667,-1,hit_wall,15
6,14,11,0,-0.03225806451612903,-1,hit_wall,31
12,7,9,0,-0.03571428571428571,-1,hit_wall,28
8,8,5,0,-0.047619047619047616,-1,hit_wall,21
32,34,27,0,-0.010752688172043012,-1,hit_wall,93
10,7,8,1,0.12,3,hit_wall,25
19,20,16,0,-0.01818181818181818,-1,hit_wall,55
3,3,3,0,-0.1111111111111111,-1,hit_wall,9
8,12,10,1,0.1,3,hit_wall,30
13,13,20,0,-0.021739130434782608,-1,hit_wall,46
12,9,9,0,-0.03333333333333333,-1,hit_wall,30
16,20,22,1,0.05172413793103448,3,hit_wall,58
29,44,47,1,0.025,3,hit_wall,120
8,8,5,0,-0.047619047619047616,-1,hit_wall,21
23,21,29,0,-0.0136986301369863,-1,hit_wall,73
6,11,11,0,-0.03571428571428571,-1,hit_wall,28
5,7,2,0,-0.07142857142857142,-1,hit_wall,14
23,22,41,0,-0.011627906976744186,-1,hit_wall,86
5,1,2,0,-0.125,-1,hit_wall,8
11,15,10,0,-0.027777777777777776,-1,hit_wall,36
9,9,9,0,-0.037037037037037035,-1,hit_wall,27
3,6,6,0,-0.06666666666666667,-1,hit_wall,15
64,94,80,1,0.012605042016806723,3,hit_wall,238
16,14,15,0,-0.022222222222222223,-1,hit_wall,45
2,6,6,0,-0.07142857142857142,-1,hit_wall,14
25,39,47,0,-0.009009009009009009,-1,hit_wall,111
20,19,25,0,-0.015625,-1,hit_wall,64
4,2,2,1,0.375,3,hit_wall,8
10,9,6,0,-0.04,-1,hit_wall,25
6,11,9,0,-0.038461538461538464,-1,hit_wall,26
8,7,8,0,-0.043478260869565216,-1,hit_wall,23
9,6,6,0,-0.047619047619047616,-1,hit_wall,21
14,12,21,0,-0.02127659574468085,-1,hit_wall,47
7,7,3,0,-0.058823529411764705,-1,hit_wall,17
10,6,5,0,-0.047619047619047616,-1,hit_wall,21
28,23,23,0,-0.013513513513513514,-1,hit_wall,74
23,24,38,0,-0.011764705882352941,-1,hit_wall,85
9,13,10,0,-0.03125,-1,hit_wall,32
4,4,3,1,0.2727272727272727,3,hit_wall,11
6,16,7,0,-0.034482758620689655,-1,hit_wall,29
9,12,17,0,-0.02631578947368421,-1,hit_wall,38
14,15,21,0,-0.02,-1,hit_wall,50
5,2,3,0,-0.1,-1,hit_wall,10
13,14,18,1,0.06666666666666667,3,hit_wall,45
3,7,8,0,-0.05555555555555555,-1,hit_wall,18
2,8,8,0,-0.05555555555555555,-1,hit_wall,18
7,2,4,0,-0.07692307692307693,-1,hit_wall,13
3,4,4,0,-0.09090909090909091,-1,hit_wall,11
4,1,1,0,-0.16666666666666666,-1,hit_wall,6
5,15,10,0,-0.03333333333333333,-1,hit_wall,30
