action_counter_0,action_counter_1,action_counter_2,fruits_eaten,mean_reward,sum_episode_rewards,termination_reason,timesteps_survived
12,16,16,0,-0.022727272727272728,-1,hit_wall,44
9,8,10,0,-0.037037037037037035,-1,hit_wall,27
6,3,2,1,0.2727272727272727,3,hit_wall,11
4,1,1,0,-0.16666666666666666,-1,hit_wall,6
9,9,6,0,-0.041666666666666664,-1,hit_wall,24
10,8,4,0,-0.045454545454545456,-1,hit_wall,22
7,9,13,0,-0.034482758620689655,-1,hit_wall,29
9,19,15,0,-0.023255813953488372,-1,hit_wall,43
36,35,36,0,-0.009345794392523364,-1,hit_wall,107
8,7,7,0,-0.045454545454545456,-1,hit_wall,22
12,16,19,0,-0.02127659574468085,-1,hit_wall,47
4,7,8,0,-0.05263157894736842,-1,hit_wall,19
19,23,19,0,-0.01639344262295082,-1,hit_wall,61
4,3,4,0,-0.09090909090909091,-1,hit_wall,11
5,4,4,0,-0.07692307692307693,-1,hit_wall,13
6,3,2,0,-0.09090909090909091,-1,hit_wall,11
6,5,5,0,-0.0625,-1,hit_wall,16
5,4,4,0,-0.07692307692307693,-1,hit_wall,13
28,25,31,1,0.03571428571428571,3,hit_wall,84
9,6,11,0,-0.038461538461538464,-1,hit_wall,26
5,4,4,0,-0.07692307692307693,-1,hit_wall,13
15,20,14,2,0.16326530612244897,8,hit_wall,49
4,7,9,0,-0.05,-1,hit_wall,20
12,9,8,0,-0.034482758620689655,-1,hit_wall,29
6,8,10,0,-0.041666666666666664,-1,hit_wall,24
3,9,5,0,-0.058823529411764705,-1,hit_wall,17
10,15,13,0,-0.02631578947368421,-1,hit_wall,38
5,3,2,0,-0.1,-1,hit_wall,10
7,7,5,1,0.15789473684210525,3,hit_wall,19
4,9,5,0,-0.05555555555555555,-1,hit_wall,18
3,3,7,0,-0.07692307692307693,-1,hit_wall,13
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
6,2,3,1,0.2727272727272727,3,hit_wall,11
3,4,4,0,-0.09090909090909091,-1,hit_wall,11
13,11,8,0,-0.03125,-1,hit_wall,32
4,2,2,0,-0.125,-1,hit_wall,8
9,6,7,0,-0.045454545454545456,-1,hit_wall,22
24,25,39,1,0.03409090909090909,3,hit_wall,88
6,8,11,0,-0.04,-1,hit_wall,25
4,1,1,0,-0.16666666666666666,-1,hit_wall,6
36,45,42,1,0.024390243902439025,3,hit_wall,123
7,6,17,0,-0.03333333333333333,-1,hit_wall,30
13,7,9,0,-0.034482758620689655,-1,hit_wall,29
12,18,9,0,-0.02564102564102564,-1,hit_wall,39
5,5,4,0,-0.07142857142857142,-1,hit_wall,14
12,5,8,0,-0.04,-1,hit_wall,25
24,19,15,0,-0.017241379310344827,-1,hit_wall,58
2,4,4,0,-0.1,-1,hit_wall,10
8,7,8,1,0.13043478260869565,3,hit_wall,23
3,3,3,0,-0.1111111111111111,-1,hit_wall,9
11,6,10,0,-0.037037037037037035,-1,hit_wall,27
10,14,21,0,-0.022222222222222223,-1,hit_wall,45
5,12,6,0,-0.043478260869565216,-1,hit_wall,23
5,9,4,0,-0.05555555555555555,-1,hit_wall,18
7,4,3,0,-0.07142857142857142,-1,hit_wall,14
8,9,9,0,-0.038461538461538464,-1,hit_wall,26
12,6,13,0,-0.03225806451612903,-1,hit_wall,31
5,9,15,0,-0.034482758620689655,-1,hit_wall,29
8,7,12,0,-0.037037037037037035,-1,hit_wall,27
6,4,3,0,-0.07692307692307693,-1,hit_wall,13
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
11,14,10,0,-0.02857142857142857,-1,hit_wall,35
8,9,10,0,-0.037037037037037035,-1,hit_wall,27
10,4,4,0,-0.05555555555555555,-1,hit_wall,18
3,4,5,0,-0.08333333333333333,-1,hit_wall,12
13,9,7,0,-0.034482758620689655,-1,hit_wall,29
4,2,3,0,-0.1111111111111111,-1,hit_wall,9
5,4,4,0,-0.07692307692307693,-1,hit_wall,13
7,5,10,0,-0.045454545454545456,-1,hit_wall,22
11,7,6,0,-0.041666666666666664,-1,hit_wall,24
6,5,10,0,-0.047619047619047616,-1,hit_wall,21
4,13,12,0,-0.034482758620689655,-1,hit_wall,29
5,4,3,0,-0.08333333333333333,-1,hit_wall,12
11,16,10,0,-0.02702702702702703,-1,hit_wall,37
7,19,13,0,-0.02564102564102564,-1,hit_wall,39
4,1,1,0,-0.16666666666666666,-1,hit_wall,6
7,9,6,0,-0.045454545454545456,-1,hit_wall,22
7,9,5,0,-0.047619047619047616,-1,hit_wall,21
6,9,13,0,-0.03571428571428571,-1,hit_wall,28
21,24,23,1,0.04411764705882353,3,hit_wall,68
4,3,7,0,-0.07142857142857142,-1,hit_wall,14
5,3,4,0,-0.08333333333333333,-1,hit_wall,12
6,4,5,0,-0.06666666666666667,-1,hit_wall,15
5,6,6,0,-0.058823529411764705,-1,hit_wall,17
5,7,8,0,-0.05,-1,hit_wall,20
4,8,8,0,-0.05,-1,hit_wall,20
13,11,11,0,-0.02857142857142857,-1,hit_wall,35
7,10,6,0,-0.043478260869565216,-1,hit_wall,23
20,19,16,1,0.05454545454545454,3,hit_wall,55
4,2,2,0,-0.125,-1,hit_wall,8
4,10,5,0,-0.05263157894736842,-1,hit_wall,19
11,13,12,0,-0.027777777777777776,-1,hit_wall,36
19,17,15,0,-0.0196078431372549,-1,hit_wall,51
14,6,19,0,-0.02564102564102564,-1,hit_wall,39
6,10,5,0,-0.047619047619047616,-1,hit_wall,21
6,7,3,0,-0.0625,-1,hit_wall,16
18,28,35,0,-0.012345679012345678,-1,hit_wall,81
14,11,18,0,-0.023255813953488372,-1,hit_wall,43
5,3,3,0,-0.09090909090909091,-1,hit_wall,11
4,12,6,0,-0.045454545454545456,-1,hit_wall,22
4,6,2,0,-0.08333333333333333,-1,hit_wall,12
3,7,7,0,-0.058823529411764705,-1,hit_wall,17
37,40,48,2,0.064,8,hit_own_body,125
9,14,13,0,-0.027777777777777776,-1,hit_wall,36
4,7,10,0,-0.047619047619047616,-1,hit_wall,21
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
7,8,8,1,0.13043478260869565,3,hit_wall,23
5,1,2,0,-0.125,-1,hit_wall,8
27,27,25,0,-0.012658227848101266,-1,hit_wall,79
7,6,7,0,-0.05,-1,hit_wall,20
