action_counter_0,action_counter_1,action_counter_2,fruits_eaten,mean_reward,sum_episode_rewards,termination_reason,timesteps_survived
8,15,8,0,-0.03225806451612903,-1,hit_wall,31
20,16,8,1,0.06818181818181818,3,hit_wall,44
4,6,5,0,-0.06666666666666667,-1,hit_wall,15
11,8,4,0,-0.043478260869565216,-1,hit_wall,23
5,3,3,0,-0.09090909090909091,-1,hit_wall,11
5,2,3,0,-0.1,-1,hit_wall,10
32,37,39,1,0.027777777777777776,3,hit_wall,108
13,12,13,2,0.21052631578947367,8,hit_wall,38
9,17,10,0,-0.027777777777777776,-1,hit_wall,36
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
9,29,19,0,-0.017543859649122806,-1,hit_wall,57
9,6,4,0,-0.05263157894736842,-1,hit_wall,19
9,18,16,1,0.06976744186046512,3,hit_wall,43
5,3,2,0,-0.1,-1,hit_wall,10
3,6,10,0,-0.05263157894736842,-1,hit_wall,19
14,24,14,0,-0.019230769230769232,-1,hit_wall,52
5,6,3,1,0.21428571428571427,3,hit_wall,14
20,17,14,0,-0.0196078431372549,-1,hit_wall,51
7,2,2,0,-0.09090909090909091,-1,hit_wall,11
6,11,11,0,-0.03571428571428571,-1,hit_wall,28
17,13,17,0,-0.02127659574468085,-1,hit_wall,47
9,14,13,0,-0.027777777777777776,-1,hit_wall,36
9,6,6,0,-0.047619047619047616,-1,hit_wall,21
24,20,30,0,-0.013513513513513514,-1,hit_wall,74
21,17,29,0,-0.014925373134328358,-1,hit_wall,67
6,8,8,0,-0.045454545454545456,-1,hit_wall,22
14,15,8,0,-0.02702702702702703,-1,hit_wall,37
7,12,9,1,0.10714285714285714,3,hit_wall,28
16,11,21,0,-0.020833333333333332,-1,hit_wall,48
6,10,21,2,0.21621621621621623,8,hit_own_body,37
2,6,11,0,-0.05263157894736842,-1,hit_wall,19
7,3,4,0,-0.07142857142857142,-1,hit_wall,14
9,6,11,0,-0.038461538461538464,-1,hit_wall,26
15,18,15,0,-0.020833333333333332,-1,hit_wall,48
18,20,20,2,0.13793103448275862,8,hit_wall,58
12,13,13,0,-0.02631578947368421,-1,hit_wall,38
9,17,14,0,-0.025,-1,hit_wall,40
7,8,6,0,-0.047619047619047616,-1,hit_wall,21
10,15,9,0,-0.029411764705882353,-1,hit_wall,34
8,10,8,0,-0.038461538461538464,-1,hit_wall,26
8,3,2,0,-0.07692307692307693,-1,hit_wall,13
18,28,33,0,-0.012658227848101266,-1,hit_wall,79
7,10,8,0,-0.04,-1,hit_wall,25
15,9,14,0,-0.02631578947368421,-1,hit_wall,38
4,2,2,0,-0.125,-1,hit_wall,8
6,2,2,0,-0.1,-1,hit_wall,10
7,6,2,0,-0.06666666666666667,-1,hit_wall,15
8,12,10,1,0.1,3,hit_wall,30
7,3,7,0,-0.058823529411764705,-1,hit_wall,17
25,21,37,1,0.03614457831325301,3,hit_wall,83
12,16,16,0,-0.022727272727272728,-1,hit_wall,44
5,2,3,0,-0.1,-1,hit_wall,10
5,4,13,1,0.13636363636363635,3,hit_wall,22
15,10,20,2,0.17777777777777778,8,hit_wall,45
4,5,10,0,-0.05263157894736842,-1,hit_wall,19
11,17,18,0,-0.021739130434782608,-1,hit_wall,46
10,12,21,0,-0.023255813953488372,-1,hit_wall,43
7,5,5,0,-0.058823529411764705,-1,hit_wall,17
9,3,5,0,-0.058823529411764705,-1,hit_wall,17
15,16,15,0,-0.021739130434782608,-1,hit_wall,46
19,32,27,0,-0.01282051282051282,-1,hit_wall,78
2,4,8,1,0.21428571428571427,3,hit_wall,14
13,6,7,0,-0.038461538461538464,-1,hit_wall,26
5,3,3,0,-0.09090909090909091,-1,hit_wall,11
13,10,16,0,-0.02564102564102564,-1,hit_wall,39
4,1,1,0,-0.16666666666666666,-1,hit_wall,6
20,20,34,1,0.04054054054054054,3,hit_wall,74
18,26,28,2,0.1111111111111111,8,hit_own_body,72
9,6,4,0,-0.05263157894736842,-1,hit_wall,19
8,12,17,0,-0.02702702702702703,-1,hit_wall,37
17,7,13,1,0.08108108108108109,3,hit_wall,37
2,4,8,1,0.21428571428571427,3,hit_wall,14
