action_counter_0,action_counter_1,action_counter_2,fruits_eaten,mean_reward,sum_episode_rewards,termination_reason,timesteps_survived
6,7,3,0,-0.0625,-1,hit_wall,16
37,33,34,0,-0.009615384615384616,-1,hit_wall,104
12,11,4,0,-0.037037037037037035,-1,hit_wall,27
7,9,13,0,-0.034482758620689655,-1,hit_wall,29
6,6,6,0,-0.05555555555555555,-1,hit_wall,18
16,14,13,0,-0.023255813953488372,-1,hit_wall,43
19,27,23,0,-0.014492753623188406,-1,hit_wall,69
12,9,13,0,-0.029411764705882353,-1,hit_wall,34
20,22,14,0,-0.017857142857142856,-1,hit_wall,56
28,28,31,0,-0.011494252873563218,-1,hit_wall,87
16,16,11,0,-0.023255813953488372,-1,hit_wall,43
8,5,10,0,-0.043478260869565216,-1,hit_wall,23
15,13,28,0,-0.017857142857142856,-1,hit_wall,56
52,50,52,0,-0.006493506493506494,-1,hit_wall,154
52,49,46,1,0.02040816326530612,3,hit_wall,147
15,20,16,0,-0.0196078431372549,-1,hit_wall,51
5,5,6,0,-0.0625,-1,hit_wall,16
27,20,21,0,-0.014705882352941176,-1,hit_wall,68
25,32,43,0,-0.01,-1,hit_wall,100
35,34,38,0,-0.009345794392523364,-1,hit_wall,107
10,3,12,0,-0.04,-1,hit_wall,25
7,7,3,0,-0.058823529411764705,-1,hit_wall,17
9,9,14,0,-0.03125,-1,hit_wall,32
5,4,4,0,-0.07692307692307693,-1,hit_wall,13
9,5,5,0,-0.05263157894736842,-1,hit_wall,19
44,35,30,1,0.027522935779816515,3,hit_wall,109
13,5,8,0,-0.038461538461538464,-1,hit_wall,26
16,14,13,0,-0.023255813953488372,-1,hit_wall,43
9,11,14,0,-0.029411764705882353,-1,hit_wall,34
10,23,15,0,-0.020833333333333332,-1,hit_wall,48
7,1,10,0,-0.05555555555555555,-1,hit_wall,18
54,55,56,0,-0.006060606060606061,-1,hit_wall,165
13,5,13,0,-0.03225806451612903,-1,hit_wall,31
10,12,16,0,-0.02631578947368421,-1,hit_wall,38
40,44,30,0,-0.008771929824561403,-1,hit_wall,114
19,14,21,0,-0.018518518518518517,-1,hit_wall,54
14,12,8,0,-0.029411764705882353,-1,hit_wall,34
6,7,7,0,-0.05,-1,hit_wall,20
30,48,36,0,-0.008771929824561403,-1,hit_wall,114
14,11,12,0,-0.02702702702702703,-1,hit_wall,37
8,10,7,0,-0.04,-1,hit_wall,25
5,12,8,0,-0.04,-1,hit_wall,25
5,9,5,0,-0.05263157894736842,-1,hit_wall,19
40,33,41,0,-0.008771929824561403,-1,hit_wall,114
18,30,35,0,-0.012048192771084338,-1,hit_wall,83
13,10,18,0,-0.024390243902439025,-1,hit_wall,41
10,20,16,0,-0.021739130434782608,-1,hit_wall,46
12,14,8,0,-0.029411764705882353,-1,hit_wall,34
7,1,5,0,-0.07692307692307693,-1,hit_wall,13
49,43,49,0,-0.0070921985815602835,-1,hit_wall,141
6,12,7,1,0.12,3,hit_wall,25
16,20,18,0,-0.018518518518518517,-1,hit_wall,54
50,53,47,0,-0.006666666666666667,-1,hit_wall,150
21,19,18,0,-0.017241379310344827,-1,hit_wall,58
9,10,10,0,-0.034482758620689655,-1,hit_wall,29
13,5,9,1,0.1111111111111111,3,hit_wall,27
35,27,30,0,-0.010869565217391304,-1,hit_wall,92
16,12,13,0,-0.024390243902439025,-1,hit_wall,41
13,11,11,1,0.08571428571428572,3,hit_wall,35
21,31,23,0,-0.013333333333333334,-1,hit_wall,75
30,30,24,0,-0.011904761904761904,-1,hit_wall,84
13,20,17,1,0.06,3,hit_wall,50
13,11,9,0,-0.030303030303030304,-1,hit_wall,33
9,11,7,0,-0.037037037037037035,-1,hit_wall,27
