action_counter_0,action_counter_1,action_counter_2,fruits_eaten,mean_reward,sum_episode_rewards,termination_reason,timesteps_survived
4,11,7,0,-0.045454545454545456,-1,hit_wall,22
2,3,3,0,-0.125,-1,hit_wall,8
6,10,15,0,-0.03225806451612903,-1,hit_wall,31
3,6,5,0,-0.07142857142857142,-1,hit_wall,14
5,2,6,0,-0.07692307692307693,-1,hit_wall,13
4,2,2,0,-0.125,-1,hit_wall,8
14,16,17,0,-0.02127659574468085,-1,hit_wall,47
3,3,4,0,-0.1,-1,hit_wall,10
17,10,16,1,0.06976744186046512,3,hit_wall,43
7,5,6,0,-0.05555555555555555,-1,hit_wall,18
18,14,20,0,-0.019230769230769232,-1,hit_wall,52
32,28,38,0,-0.01020408163265306,-1,hit_wall,98
4,4,5,0,-0.07692307692307693,-1,hit_wall,13
2,3,3,0,-0.125,-1,hit_wall,8
6,7,6,0,-0.05263157894736842,-1,hit_wall,19
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
9,5,4,0,-0.05555555555555555,-1,hit_wall,18
5,6,6,0,-0.058823529411764705,-1,hit_wall,17
20,18,30,0,-0.014705882352941176,-1,hit_wall,68
5,12,11,0,-0.03571428571428571,-1,hit_wall,28
3,7,7,0,-0.058823529411764705,-1,hit_wall,17
18,13,21,1,0.057692307692307696,3,hit_wall,52
7,7,15,1,0.10344827586206896,3,hit_wall,29
9,19,15,0,-0.023255813953488372,-1,hit_wall,43
17,13,18,1,0.0625,3,hit_wall,48
9,9,7,0,-0.04,-1,hit_wall,25
7,5,5,0,-0.058823529411764705,-1,hit_wall,17
7,6,3,0,-0.0625,-1,hit_wall,16
12,13,15,0,-0.025,-1,hit_wall,40
5,2,1,0,-0.125,-1,hit_wall,8
8,8,10,0,-0.038461538461538464,-1,hit_wall,26
8,10,5,0,-0.043478260869565216,-1,hit_wall,23
4,3,8,0,-0.06666666666666667,-1,hit_wall,15
3,3,3,0,-0.1111111111111111,-1,hit_wall,9
6,3,3,1,0.25,3,hit_wall,12
11,9,12,0,-0.03125,-1,hit_wall,32
17,26,11,0,-0.018518518518518517,-1,hit_wall,54
7,2,3,0,-0.08333333333333333,-1,hit_wall,12
8,7,9,0,-0.041666666666666664,-1,hit_wall,24
3,4,7,0,-0.07142857142857142,-1,hit_wall,14
12,27,21,0,-0.016666666666666666,-1,hit_wall,60
22,25,14,0,-0.01639344262295082,-1,hit_wall,61
7,10,2,0,-0.05263157894736842,-1,hit_wall,19
5,12,4,0,-0.047619047619047616,-1,hit_wall,21
15,22,25,0,-0.016129032258064516,-1,hit_wall,62
9,6,2,0,-0.058823529411764705,-1,hit_wall,17
13,14,13,0,-0.025,-1,hit_wall,40
12,7,2,0,-0.047619047619047616,-1,hit_wall,21
4,6,7,0,-0.058823529411764705,-1,hit_wall,17
21,24,29,0,-0.013513513513513514,-1,hit_wall,74
14,27,15,0,-0.017857142857142856,-1,hit_wall,56
8,14,11,1,0.09090909090909091,3,hit_wall,33
2,3,3,0,-0.125,-1,hit_wall,8
5,3,3,0,-0.09090909090909091,-1,hit_wall,11
24,29,32,0,-0.011764705882352941,-1,hit_wall,85
5,6,10,0,-0.047619047619047616,-1,hit_wall,21
6,5,4,0,-0.06666666666666667,-1,hit_wall,15
8,1,4,0,-0.07692307692307693,-1,hit_wall,13
6,7,10,0,-0.043478260869565216,-1,hit_wall,23
13,13,6,0,-0.03125,-1,hit_wall,32
6,10,10,0,-0.038461538461538464,-1,hit_wall,26
2,5,5,0,-0.08333333333333333,-1,hit_wall,12
5,4,4,0,-0.07692307692307693,-1,hit_wall,13
5,8,4,0,-0.058823529411764705,-1,hit_wall,17
5,13,9,0,-0.037037037037037035,-1,hit_wall,27
3,3,3,0,-0.1111111111111111,-1,hit_wall,9
10,6,9,0,-0.04,-1,hit_wall,25
9,9,14,0,-0.03125,-1,hit_wall,32
7,9,9,0,-0.04,-1,hit_wall,25
5,5,5,0,-0.06666666666666667,-1,hit_wall,15
5,3,2,0,-0.1,-1,hit_wall,10
9,10,17,0,-0.027777777777777776,-1,hit_wall,36
3,3,3,0,-0.1111111111111111,-1,hit_wall,9
8,19,20,0,-0.02127659574468085,-1,hit_wall,47
5,3,4,0,-0.08333333333333333,-1,hit_wall,12
1,9,9,0,-0.05263157894736842,-1,hit_wall,19
8,7,3,0,-0.05555555555555555,-1,hit_wall,18
6,2,2,0,-0.1,-1,hit_wall,10
4,4,8,0,-0.0625,-1,hit_wall,16
19,18,30,0,-0.014925373134328358,-1,hit_wall,67
6,5,5,0,-0.0625,-1,hit_wall,16
9,20,7,0,-0.027777777777777776,-1,hit_wall,36
10,12,9,0,-0.03225806451612903,-1,hit_wall,31
5,5,6,0,-0.0625,-1,hit_wall,16
5,10,7,0,-0.045454545454545456,-1,hit_wall,22
27,33,16,1,0.039473684210526314,3,hit_wall,76
2,6,5,0,-0.07692307692307693,-1,hit_wall,13
2,4,4,0,-0.1,-1,hit_wall,10
10,12,15,0,-0.02702702702702703,-1,hit_wall,37
8,9,9,1,0.11538461538461539,3,hit_wall,26
28,25,22,0,-0.013333333333333334,-1,hit_wall,75
9,10,4,0,-0.043478260869565216,-1,hit_wall,23
8,14,12,0,-0.029411764705882353,-1,hit_wall,34
8,6,6,0,-0.05,-1,hit_wall,20
19,19,18,0,-0.017857142857142856,-1,hit_wall,56
19,20,20,0,-0.01694915254237288,-1,hit_wall,59
18,20,13,0,-0.0196078431372549,-1,hit_wall,51
5,3,3,0,-0.09090909090909091,-1,hit_wall,11
3,4,8,0,-0.06666666666666667,-1,hit_wall,15
6,7,8,0,-0.047619047619047616,-1,hit_wall,21
5,7,11,0,-0.043478260869565216,-1,hit_wall,23
4,1,1,0,-0.16666666666666666,-1,hit_wall,6
11,15,12,0,-0.02631578947368421,-1,hit_wall,38
15,27,16,0,-0.017241379310344827,-1,hit_wall,58
6,11,11,1,0.10714285714285714,3,hit_wall,28
3,4,4,0,-0.09090909090909091,-1,hit_wall,11
13,7,9,0,-0.034482758620689655,-1,hit_wall,29
18,12,20,2,0.16,8,hit_own_body,50
20,13,16,0,-0.02040816326530612,-1,hit_wall,49
4,5,4,0,-0.07692307692307693,-1,hit_wall,13
1,4,4,0,-0.1111111111111111,-1,hit_wall,9
12,12,6,1,0.1,3,hit_wall,30
6,2,3,0,-0.09090909090909091,-1,hit_wall,11
9,14,8,0,-0.03225806451612903,-1,hit_wall,31
21,20,11,0,-0.019230769230769232,-1,hit_wall,52
4,10,9,0,-0.043478260869565216,-1,hit_wall,23
4,5,5,0,-0.07142857142857142,-1,hit_wall,14
7,12,7,0,-0.038461538461538464,-1,hit_wall,26
18,20,19,0,-0.017543859649122806,-1,hit_wall,57
13,13,17,0,-0.023255813953488372,-1,hit_wall,43
7,5,5,0,-0.058823529411764705,-1,hit_wall,17
26,26,42,0,-0.010638297872340425,-1,hit_wall,94
17,10,8,1,0.08571428571428572,3,hit_wall,35
2,5,4,0,-0.09090909090909091,-1,hit_wall,11
8,13,8,0,-0.034482758620689655,-1,hit_wall,29
13,10,10,0,-0.030303030303030304,-1,hit_wall,33
4,2,2,0,-0.125,-1,hit_wall,8
8,0,5,0,-0.07692307692307693,-1,hit_wall,13
7,6,6,1,0.15789473684210525,3,hit_wall,19
18,21,21,1,0.05,3,hit_wall,60
15,16,14,0,-0.022222222222222223,-1,hit_wall,45
14,9,8,0,-0.03225806451612903,-1,hit_wall,31
3,4,3,0,-0.1,-1,hit_wall,10
6,2,3,0,-0.09090909090909091,-1,hit_wall,11
14,10,14,0,-0.02631578947368421,-1,hit_wall,38
11,13,12,0,-0.027777777777777776,-1,hit_wall,36
7,8,15,0,-0.03333333333333333,-1,hit_wall,30
6,6,6,0,-0.05555555555555555,-1,hit_wall,18
7,13,10,0,-0.03333333333333333,-1,hit_wall,30
7,9,7,0,-0.043478260869565216,-1,hit_wall,23
