action_counter_0,action_counter_1,action_counter_2,fruits_eaten,mean_reward,sum_episode_rewards,termination_reason,timesteps_survived
15,12,14,1,0.07317073170731707,3,hit_wall,41
7,10,10,0,-0.037037037037037035,-1,hit_wall,27
25,26,21,0,-0.013888888888888888,-1,hit_wall,72
11,12,6,1,0.10344827586206896,3,hit_wall,29
7,6,9,0,-0.045454545454545456,-1,hit_wall,22
11,10,12,0,-0.030303030303030304,-1,hit_wall,33
2,3,3,0,-0.125,-1,hit_wall,8
17,19,11,0,-0.02127659574468085,-1,hit_wall,47
15,9,4,0,-0.03571428571428571,-1,hit_wall,28
3,3,3,0,-0.1111111111111111,-1,hit_wall,9
8,11,9,0,-0.03571428571428571,-1,hit_wall,28
11,10,6,0,-0.037037037037037035,-1,hit_wall,27
6,3,4,1,0.23076923076923078,3,hit_wall,13
6,14,9,0,-0.034482758620689655,-1,hit_wall,29
22,25,22,0,-0.014492753623188406,-1,hit_wall,69
9,11,5,0,-0.04,-1,hit_wall,25
3,11,3,0,-0.058823529411764705,-1,hit_wall,17
6,12,7,0,-0.04,-1,hit_wall,25
15,22,13,1,0.06,3,hit_wall,50
30,36,33,0,-0.010101010101010102,-1,hit_wall,99
4,2,2,0,-0.125,-1,hit_wall,8
8,6,5,0,-0.05263157894736842,-1,hit_wall,19
9,7,13,0,-0.034482758620689655,-1,hit_wall,29
3,5,4,0,-0.08333333333333333,-1,hit_wall,12
8,11,13,0,-0.03125,-1,hit_wall,32
10,10,14,0,-0.029411764705882353,-1,hit_wall,34
30,31,29,1,0.03333333333333333,3,hit_wall,90
10,10,3,0,-0.043478260869565216,-1,hit_wall,23
8,8,6,0,-0.045454545454545456,-1,hit_wall,22
20,7,16,1,0.06976744186046512,3,hit_wall,43
6,1,5,0,-0.08333333333333333,-1,hit_wall,12
7,2,4,0,-0.07692307692307693,-1,hit_wall,13
4,8,5,1,0.17647058823529413,3,hit_wall,17
6,8,7,0,-0.047619047619047616,-1,hit_wall,21
16,19,15,2,0.16,8,hit_wall,50
7,8,12,0,-0.037037037037037035,-1,hit_wall,27
14,12,18,0,-0.022727272727272728,-1,hit_wall,44
3,5,5,0,-0.07692307692307693,-1,hit_wall,13
4,6,13,0,-0.043478260869565216,-1,hit_wall,23
6,1,2,0,-0.1111111111111111,-1,hit_wall,9
9,12,11,0,-0.03125,-1,hit_wall,32
21,20,10,1,0.058823529411764705,3,hit_wall,51
7,13,9,0,-0.034482758620689655,-1,hit_wall,29
1,4,4,0,-0.1111111111111111,-1,hit_wall,9
12,11,10,0,-0.030303030303030304,-1,hit_wall,33
8,7,9,0,-0.041666666666666664,-1,hit_wall,24
8,9,8,0,-0.04,-1,hit_wall,25
17,29,21,0,-0.014925373134328358,-1,hit_wall,67
12,17,23,0,-0.019230769230769232,-1,hit_wall,52
4,4,4,0,-0.08333333333333333,-1,hit_wall,12
15,5,12,1,0.09375,3,hit_wall,32
6,11,10,1,0.1111111111111111,3,hit_wall,27
12,5,10,2,0.2962962962962963,8,hit_own_body,27
5,6,1,0,-0.08333333333333333,-1,hit_wall,12
6,2,3,0,-0.09090909090909091,-1,hit_wall,11
14,6,4,0,-0.041666666666666664,-1,hit_wall,24
4,11,5,0,-0.05,-1,hit_wall,20
1,4,4,0,-0.1111111111111111,-1,hit_wall,9
5,3,3,0,-0.09090909090909091,-1,hit_wall,11
8,7,6,0,-0.047619047619047616,-1,hit_wall,21
12,7,10,0,-0.034482758620689655,-1,hit_wall,29
18,15,20,0,-0.018867924528301886,-1,hit_wall,53
14,13,21,1,0.0625,3,hit_wall,48
17,9,21,1,0.06382978723404255,3,hit_wall,47
4,2,3,0,-0.1111111111111111,-1,hit_wall,9
13,10,14,1,0.08108108108108109,3,hit_wall,37
17,18,26,0,-0.01639344262295082,-1,hit_wall,61
7,3,7,0,-0.058823529411764705,-1,hit_wall,17
7,3,3,0,-0.07692307692307693,-1,hit_wall,13
20,35,20,1,0.04,3,hit_wall,75
3,3,7,0,-0.07692307692307693,-1,hit_wall,13
9,5,11,0,-0.04,-1,hit_wall,25
22,19,21,1,0.04838709677419355,3,hit_wall,62
3,5,4,0,-0.08333333333333333,-1,hit_wall,12
11,19,14,0,-0.022727272727272728,-1,hit_wall,44
21,14,16,0,-0.0196078431372549,-1,hit_wall,51
5,3,3,0,-0.09090909090909091,-1,hit_wall,11
16,21,22,0,-0.01694915254237288,-1,hit_wall,59
11,19,11,0,-0.024390243902439025,-1,hit_wall,41
10,18,10,0,-0.02631578947368421,-1,hit_wall,38
7,9,5,0,-0.047619047619047616,-1,hit_wall,21
15,20,24,0,-0.01694915254237288,-1,hit_wall,59
10,7,10,0,-0.037037037037037035,-1,hit_wall,27
8,7,3,0,-0.05555555555555555,-1,hit_wall,18
19,20,22,2,0.13114754098360656,8,hit_wall,61
19,10,19,0,-0.020833333333333332,-1,hit_wall,48
21,20,16,1,0.05263157894736842,3,hit_wall,57
10,13,15,0,-0.02631578947368421,-1,hit_wall,38
5,8,10,0,-0.043478260869565216,-1,hit_wall,23
20,20,26,0,-0.015151515151515152,-1,hit_wall,66
25,15,25,1,0.046153846153846156,3,hit_wall,65
21,23,26,0,-0.014285714285714285,-1,hit_wall,70
6,3,6,0,-0.06666666666666667,-1,hit_wall,15
15,25,15,1,0.05454545454545454,3,hit_wall,55
25,24,30,0,-0.012658227848101266,-1,hit_wall,79
22,16,26,0,-0.015625,-1,hit_wall,64
17,21,14,0,-0.019230769230769232,-1,hit_wall,52
7,7,8,0,-0.045454545454545456,-1,hit_wall,22
3,3,4,0,-0.1,-1,hit_wall,10
4,5,6,0,-0.06666666666666667,-1,hit_wall,15
2,4,4,0,-0.1,-1,hit_wall,10
11,12,9,0,-0.03125,-1,hit_wall,32
8,11,8,0,-0.037037037037037035,-1,hit_wall,27
9,14,21,0,-0.022727272727272728,-1,hit_wall,44
20,18,20,1,0.05172413793103448,3,hit_wall,58
7,7,4,0,-0.05555555555555555,-1,hit_wall,18
6,4,8,0,-0.05555555555555555,-1,hit_wall,18
6,1,1,0,-0.125,-1,hit_wall,8
5,7,9,1,0.14285714285714285,3,hit_wall,21
20,8,18,0,-0.021739130434782608,-1,hit_wall,46
21,17,28,0,-0.015151515151515152,-1,hit_wall,66
16,33,19,0,-0.014705882352941176,-1,hit_wall,68
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
23,22,16,0,-0.01639344262295082,-1,hit_wall,61
14,13,19,0,-0.021739130434782608,-1,hit_wall,46
5,4,5,0,-0.07142857142857142,-1,hit_wall,14
4,5,7,0,-0.0625,-1,hit_wall,16
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
8,10,16,1,0.08823529411764706,3,hit_wall,34
11,18,18,0,-0.02127659574468085,-1,hit_wall,47
4,5,5,0,-0.07142857142857142,-1,hit_wall,14
22,30,24,1,0.039473684210526314,3,hit_wall,76
12,11,13,0,-0.027777777777777776,-1,hit_wall,36
55,57,61,0,-0.005780346820809248,-1,hit_wall,173
7,6,5,0,-0.05555555555555555,-1,hit_wall,18
32,42,38,1,0.026785714285714284,3,hit_wall,112
16,18,14,0,-0.020833333333333332,-1,hit_wall,48
4,5,5,0,-0.07142857142857142,-1,hit_wall,14
15,12,14,0,-0.024390243902439025,-1,hit_wall,41
4,7,7,0,-0.05555555555555555,-1,hit_wall,18
14,19,15,0,-0.020833333333333332,-1,hit_wall,48
3,6,9,0,-0.05555555555555555,-1,hit_wall,18
11,11,20,0,-0.023809523809523808,-1,hit_wall,42
8,2,3,1,0.23076923076923078,3,hit_wall,13
17,14,21,0,-0.019230769230769232,-1,hit_wall,52
11,20,17,1,0.0625,3,hit_wall,48
5,6,6,0,-0.058823529411764705,-1,hit_wall,17
4,15,10,0,-0.034482758620689655,-1,hit_wall,29
10,14,14,0,-0.02631578947368421,-1,hit_wall,38
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
3,3,3,0,-0.1111111111111111,-1,hit_wall,9
19,13,8,0,-0.025,-1,hit_wall,40
5,14,8,0,-0.037037037037037035,-1,hit_wall,27
39,35,24,1,0.030612244897959183,3,hit_wall,98
9,6,11,0,-0.038461538461538464,-1,hit_wall,26
39,25,37,1,0.0297029702970297,3,hit_wall,101
4,9,7,0,-0.05,-1,hit_wall,20
5,7,10,0,-0.045454545454545456,-1,hit_wall,22
7,3,7,0,-0.058823529411764705,-1,hit_wall,17
41,36,29,0,-0.009433962264150943,-1,hit_wall,106
5,9,4,0,-0.05555555555555555,-1,hit_wall,18
20,18,31,0,-0.014492753623188406,-1,hit_wall,69
34,33,34,1,0.0297029702970297,3,hit_wall,101
1,4,8,0,-0.07692307692307693,-1,hit_wall,13
4,4,12,0,-0.05,-1,hit_wall,20
6,9,13,0,-0.03571428571428571,-1,hit_wall,28
10,4,7,0,-0.047619047619047616,-1,hit_wall,21
12,10,14,1,0.08333333333333333,3,hit_wall,36
18,25,42,1,0.03529411764705882,3,hit_wall,85
37,34,48,1,0.025210084033613446,3,hit_wall,119
3,3,3,0,-0.1111111111111111,-1,hit_wall,9
8,4,6,0,-0.05555555555555555,-1,hit_wall,18
6,4,5,0,-0.06666666666666667,-1,hit_wall,15
23,24,23,2,0.11428571428571428,8,hit_wall,70
16,14,11,2,0.1951219512195122,8,hit_wall,41
9,6,4,1,0.15789473684210525,3,hit_wall,19
25,24,22,0,-0.014084507042253521,-1,hit_wall,71
31,39,40,0,-0.00909090909090909,-1,hit_wall,110
38,34,35,1,0.028037383177570093,3,hit_wall,107
9,21,21,0,-0.0196078431372549,-1,hit_wall,51
5,5,8,1,0.16666666666666666,3,hit_wall,18
3,2,2,0,-0.14285714285714285,-1,hit_wall,7
28,29,30,0,-0.011494252873563218,-1,hit_wall,87
6,8,4,0,-0.05555555555555555,-1,hit_wall,18
29,27,41,0,-0.010309278350515464,-1,hit_wall,97
13,15,18,1,0.06521739130434782,3,hit_wall,46
19,19,29,1,0.04477611940298507,3,hit_wall,67
5,7,4,0,-0.0625,-1,hit_wall,16
21,9,9,1,0.07692307692307693,3,hit_wall,39
15,12,10,0,-0.02702702702702703,-1,hit_wall,37
