action_counter_0,action_counter_1,action_counter_2,fruits_eaten,mean_reward,sum_episode_rewards,termination_reason,timesteps_survived
5,8,9,1,0.13636363636363635,3,hit_wall,22
4,8,8,1,0.15,3,hit_wall,20
7,8,20,1,0.08571428571428572,3,hit_wall,35
30,17,24,3,0.19718309859154928,14,hit_wall,71
8,11,5,0,-0.041666666666666664,-1,hit_wall,24
12,17,18,1,0.06382978723404255,3,hit_wall,47
6,3,4,1,0.23076923076923078,3,hit_wall,13
19,23,21,3,0.2222222222222222,14,hit_own_body,63
11,16,23,2,0.16,8,hit_wall,50
3,4,5,0,-0.08333333333333333,-1,hit_wall,12
3,4,8,0,-0.06666666666666667,-1,hit_wall,15
57,61,70,3,0.07446808510638298,14,hit_wall,188
6,10,11,1,0.1111111111111111,3,hit_wall,27
7,14,18,2,0.20512820512820512,8,hit_wall,39
9,5,7,1,0.14285714285714285,3,hit_wall,21
13,17,13,2,0.18604651162790697,8,hit_own_body,43
18,24,31,3,0.1917808219178082,14,hit_own_body,73
11,10,20,1,0.07317073170731707,3,hit_wall,41
25,29,36,3,0.15555555555555556,14,hit_own_body,90
10,13,10,3,0.42424242424242425,14,hit_own_body,33
8,26,22,0,-0.017857142857142856,-1,hit_wall,56
15,20,24,2,0.13559322033898305,8,hit_own_body,59
6,4,8,1,0.16666666666666666,3,hit_wall,18
12,20,23,1,0.05454545454545454,3,hit_wall,55
11,9,10,1,0.1,3,hit_wall,30
3,4,3,1,0.3,3,hit_wall,10
2,4,4,1,0.3,3,hit_wall,10
15,19,13,2,0.1702127659574468,8,hit_wall,47
26,32,20,1,0.038461538461538464,3,hit_wall,78
18,19,32,2,0.11594202898550725,8,hit_own_body,69
18,17,15,2,0.16,8,hit_wall,50
11,24,17,1,0.057692307692307696,3,hit_wall,52
10,9,11,1,0.1,3,hit_wall,30
10,19,25,1,0.05555555555555555,3,hit_wall,54
21,20,24,2,0.12307692307692308,8,hit_wall,65
15,18,23,3,0.25,14,hit_own_body,56
12,11,14,1,0.08108108108108109,3,hit_wall,37
10,26,21,2,0.14035087719298245,8,hit_own_body,57
17,27,27,2,0.11267605633802817,8,hit_own_body,71
9,9,4,1,0.13636363636363635,3,hit_wall,22
9,9,13,1,0.0967741935483871,3,hit_wall,31
31,27,27,3,0.16470588235294117,14,hit_own_body,85
10,14,11,1,0.08571428571428572,3,hit_wall,35
20,23,22,2,0.12307692307692308,8,hit_wall,65
12,20,13,1,0.06666666666666667,3,hit_wall,45
11,27,17,2,0.14545454545454545,8,hit_own_body,55
4,5,8,1,0.17647058823529413,3,hit_wall,17
2,8,7,1,0.17647058823529413,3,hit_wall,17
11,35,20,1,0.045454545454545456,3,hit_wall,66
12,13,7,2,0.25,8,hit_own_body,32
9,8,7,1,0.125,3,hit_wall,24
11,15,17,1,0.06976744186046512,3,hit_wall,43
19,25,20,4,0.328125,21,hit_wall,64
23,23,19,2,0.12307692307692308,8,hit_own_body,65
49,28,32,1,0.027522935779816515,3,hit_wall,109
26,33,32,3,0.15384615384615385,14,hit_wall,91
20,32,29,4,0.25925925925925924,21,hit_own_body,81
8,19,16,1,0.06976744186046512,3,hit_wall,43
4,12,11,1,0.1111111111111111,3,hit_wall,27
11,27,22,2,0.13333333333333333,8,hit_own_body,60
11,16,21,1,0.0625,3,hit_wall,48
6,11,4,2,0.38095238095238093,8,hit_own_body,21
11,18,11,0,-0.025,-1,hit_wall,40
13,12,16,2,0.1951219512195122,8,hit_own_body,41
12,24,36,2,0.1111111111111111,8,hit_own_body,72
24,19,37,3,0.175,14,hit_own_body,80
13,28,39,2,0.1,8,hit_own_body,80
5,2,3,1,0.3,3,hit_wall,10
6,7,7,2,0.4,8,hit_wall,20
10,15,17,1,0.07142857142857142,3,hit_wall,42
3,5,3,2,0.7272727272727273,8,hit_own_body,11
5,3,5,1,0.23076923076923078,3,hit_wall,13
7,14,10,1,0.0967741935483871,3,hit_wall,31
4,4,7,0,-0.06666666666666667,-1,hit_wall,15
7,3,8,1,0.16666666666666666,3,hit_wall,18
11,33,22,2,0.12121212121212122,8,hit_own_body,66
19,24,25,2,0.11764705882352941,8,hit_wall,68
4,8,6,0,-0.05555555555555555,-1,hit_wall,18
11,10,16,1,0.08108108108108109,3,hit_wall,37
36,28,39,2,0.07766990291262135,8,hit_wall,103
13,13,27,2,0.1509433962264151,8,hit_own_body,53
8,19,10,1,0.08108108108108109,3,hit_wall,37
10,6,4,1,0.15,3,hit_wall,20
7,8,10,0,-0.04,-1,hit_wall,25
6,2,2,0,-0.1,-1,hit_wall,10
9,11,12,1,0.09375,3,hit_wall,32
25,22,24,3,0.19718309859154928,14,hit_wall,71
6,8,11,2,0.32,8,hit_own_body,25
5,2,6,0,-0.07692307692307693,-1,hit_wall,13
10,18,25,1,0.05660377358490566,3,hit_wall,53
32,31,34,2,0.08247422680412371,8,hit_wall,97
31,29,31,2,0.08791208791208792,8,hit_own_body,91
4,12,17,2,0.24242424242424243,8,hit_own_body,33
13,5,10,1,0.10714285714285714,3,hit_wall,28
24,29,51,1,0.028846153846153848,3,hit_wall,104
8,6,4,1,0.16666666666666666,3,hit_wall,18
0,5,13,1,0.16666666666666666,3,hit_wall,18
26,11,33,1,0.04285714285714286,3,hit_wall,70
10,18,18,1,0.06521739130434782,3,hit_wall,46
20,15,13,2,0.16666666666666666,8,hit_own_body,48
31,36,35,2,0.0784313725490196,8,hit_own_body,102
9,3,3,1,0.2,3,hit_wall,15
24,30,14,0,-0.014705882352941176,-1,hit_wall,68
14,19,22,0,-0.01818181818181818,-1,hit_wall,55
5,9,6,2,0.4,8,hit_own_body,20
5,6,11,2,0.36363636363636365,8,hit_own_body,22
5,22,15,2,0.19047619047619047,8,hit_own_body,42
10,18,10,1,0.07894736842105263,3,hit_wall,38
8,16,25,1,0.061224489795918366,3,hit_wall,49
3,15,13,1,0.0967741935483871,3,hit_wall,31
10,14,21,1,0.06666666666666667,3,hit_wall,45
5,7,4,1,0.1875,3,hit_wall,16
14,33,29,1,0.039473684210526314,3,hit_wall,76
10,13,19,1,0.07142857142857142,3,hit_wall,42
5,0,0,1,0.6,3,hit_wall,5
6,12,11,1,0.10344827586206896,3,hit_wall,29
24,22,17,2,0.12698412698412698,8,hit_own_body,63
8,19,12,2,0.20512820512820512,8,hit_own_body,39
15,13,23,1,0.058823529411764705,3,hit_wall,51
6,5,5,1,0.1875,3,hit_wall,16
5,4,4,1,0.23076923076923078,3,hit_wall,13
0,5,5,0,-0.1,-1,hit_wall,10
5,7,13,0,-0.04,-1,hit_wall,25
9,19,18,1,0.06521739130434782,3,hit_wall,46
7,8,2,1,0.17647058823529413,3,hit_wall,17
3,7,9,2,0.42105263157894735,8,hit_own_body,19
10,16,12,1,0.07894736842105263,3,hit_wall,38
3,8,8,1,0.15789473684210525,3,hit_wall,19
10,18,7,1,0.08571428571428572,3,hit_wall,35
9,21,8,1,0.07894736842105263,3,hit_wall,38
10,12,22,0,-0.022727272727272728,-1,hit_wall,44
8,6,9,2,0.34782608695652173,8,hit_wall,23
7,7,11,0,-0.04,-1,hit_wall,25
7,7,8,1,0.13636363636363635,3,hit_wall,22
22,22,21,4,0.3230769230769231,21,hit_own_body,65
10,12,8,0,-0.03333333333333333,-1,hit_wall,30
9,8,11,1,0.10714285714285714,3,hit_wall,28
17,19,14,2,0.16,8,hit_wall,50
7,3,7,1,0.17647058823529413,3,hit_wall,17
8,7,10,1,0.12,3,hit_wall,25
23,24,30,1,0.03896103896103896,3,hit_wall,77
22,27,27,3,0.18421052631578946,14,hit_own_body,76
15,29,10,2,0.14814814814814814,8,hit_own_body,54
16,15,14,1,0.06666666666666667,3,hit_wall,45
56,39,36,3,0.10687022900763359,14,hit_wall,131
5,6,11,1,0.13636363636363635,3,hit_wall,22
13,8,9,3,0.4666666666666667,14,hit_own_body,30
12,13,12,4,0.5675675675675675,21,hit_own_body,37
7,15,17,2,0.20512820512820512,8,hit_wall,39
15,30,45,1,0.03333333333333333,3,hit_wall,90
11,17,11,1,0.07692307692307693,3,hit_wall,39
14,14,24,3,0.2692307692307692,14,hit_own_body,52
13,12,6,0,-0.03225806451612903,-1,hit_wall,31
29,26,26,1,0.037037037037037035,3,hit_wall,81
7,19,6,1,0.09375,3,hit_wall,32
5,8,8,0,-0.047619047619047616,-1,hit_wall,21
12,20,24,2,0.14285714285714285,8,hit_own_body,56
26,33,23,1,0.036585365853658534,3,hit_wall,82
21,24,21,2,0.12121212121212122,8,hit_own_body,66
6,13,5,0,-0.041666666666666664,-1,hit_wall,24
8,15,22,0,-0.022222222222222223,-1,hit_wall,45
42,28,25,2,0.08421052631578947,8,hit_wall,95
22,46,26,1,0.031914893617021274,3,hit_wall,94
14,11,15,3,0.35,14,hit_wall,40
12,12,11,2,0.22857142857142856,8,hit_wall,35
19,4,10,1,0.09090909090909091,3,hit_wall,33
18,16,21,1,0.05454545454545454,3,hit_wall,55
11,9,7,3,0.5185185185185185,14,hit_own_body,27
4,4,5,1,0.23076923076923078,3,hit_wall,13
15,17,11,3,0.32558139534883723,14,hit_wall,43
5,21,17,2,0.18604651162790697,8,hit_own_body,43
29,33,31,1,0.03225806451612903,3,hit_wall,93
3,5,6,1,0.21428571428571427,3,hit_wall,14
4,4,3,1,0.2727272727272727,3,hit_wall,11
19,25,29,2,0.1095890410958904,8,hit_own_body,73
8,10,3,0,-0.047619047619047616,-1,hit_wall,21
20,22,19,3,0.22950819672131148,14,hit_own_body,61
22,21,24,1,0.04477611940298507,3,hit_wall,67
17,23,18,1,0.05172413793103448,3,hit_wall,58
27,50,35,3,0.125,14,hit_own_body,112
10,5,6,2,0.38095238095238093,8,hit_own_body,21
7,3,3,0,-0.07692307692307693,-1,hit_wall,13
4,1,1,0,-0.16666666666666666,-1,hit_wall,6
28,16,17,2,0.13114754098360656,8,hit_wall,61
7,9,8,1,0.125,3,hit_wall,24
5,12,10,1,0.1111111111111111,3,hit_wall,27
38,40,29,3,0.1308411214953271,14,hit_wall,107
5,4,3,0,-0.08333333333333333,-1,hit_wall,12
29,24,40,3,0.15053763440860216,14,hit_own_body,93
20,31,30,4,0.25925925925925924,21,hit_own_body,81
19,15,20,3,0.25925925925925924,14,hit_wall,54
19,43,38,1,0.03,3,hit_wall,100
21,25,19,2,0.12307692307692308,8,hit_wall,65
9,6,13,1,0.10714285714285714,3,hit_wall,28
27,22,32,2,0.09876543209876543,8,hit_wall,81
23,28,22,2,0.1095890410958904,8,hit_own_body,73
22,27,32,2,0.09876543209876543,8,hit_own_body,81
6,14,11,1,0.0967741935483871,3,hit_wall,31
4,4,3,0,-0.09090909090909091,-1,hit_wall,11
11,15,12,1,0.07894736842105263,3,hit_wall,38
12,19,13,2,0.18181818181818182,8,hit_wall,44
18,40,37,2,0.08421052631578947,8,hit_own_body,95
8,5,19,0,-0.03125,-1,hit_wall,32
6,7,9,2,0.36363636363636365,8,hit_wall,22
5,9,6,2,0.4,8,hit_wall,20
2,3,3,1,0.375,3,hit_wall,8
6,4,6,1,0.1875,3,hit_wall,16
4,6,7,1,0.17647058823529413,3,hit_wall,17
16,37,45,2,0.08163265306122448,8,hit_own_body,98
7,7,8,0,-0.045454545454545456,-1,hit_wall,22
46,34,47,2,0.06299212598425197,8,hit_own_body,127
10,29,20,0,-0.01694915254237288,-1,hit_wall,59
34,26,41,3,0.13861386138613863,14,hit_own_body,101
12,24,40,2,0.10526315789473684,8,hit_wall,76
18,15,14,2,0.1702127659574468,8,hit_wall,47
29,31,12,5,0.4027777777777778,29,hit_wall,72
13,11,24,2,0.16666666666666666,8,hit_own_body,48
8,5,3,0,-0.0625,-1,hit_wall,16
4,3,4,0,-0.09090909090909091,-1,hit_wall,11
9,12,13,1,0.08823529411764706,3,hit_wall,34
10,24,16,1,0.06,3,hit_wall,50
5,8,11,1,0.125,3,hit_wall,24
8,6,7,1,0.14285714285714285,3,hit_wall,21
14,22,15,2,0.1568627450980392,8,hit_wall,51
5,7,4,1,0.1875,3,hit_wall,16
5,0,0,0,-0.2,-1,hit_wall,5
13,19,15,2,0.1702127659574468,8,hit_own_body,47
8,13,9,2,0.26666666666666666,8,hit_own_body,30
4,8,4,1,0.1875,3,hit_wall,16
6,10,9,1,0.12,3,hit_wall,25
5,18,16,1,0.07692307692307693,3,hit_wall,39
4,8,6,0,-0.05555555555555555,-1,hit_wall,18
22,39,45,1,0.02830188679245283,3,hit_wall,106
21,22,9,1,0.057692307692307696,3,hit_wall,52
3,4,3,1,0.3,3,hit_wall,10
13,21,17,2,0.1568627450980392,8,hit_wall,51
7,14,11,2,0.25,8,hit_own_body,32
4,9,8,1,0.14285714285714285,3,hit_wall,21
16,8,14,0,-0.02631578947368421,-1,hit_wall,38
16,22,23,2,0.13114754098360656,8,hit_wall,61
14,26,25,3,0.2153846153846154,14,hit_wall,65
30,21,26,2,0.1038961038961039,8,hit_wall,77
3,3,3,0,-0.1111111111111111,-1,hit_wall,9
4,10,11,1,0.12,3,hit_wall,25
14,17,19,2,0.16,8,hit_own_body,50
31,25,22,3,0.1794871794871795,14,hit_wall,78
13,25,15,2,0.1509433962264151,8,hit_wall,53
8,14,10,2,0.25,8,hit_wall,32
24,36,27,2,0.09195402298850575,8,hit_wall,87
12,12,8,3,0.4375,14,hit_wall,32
6,4,6,0,-0.0625,-1,hit_wall,16
10,12,8,0,-0.03333333333333333,-1,hit_wall,30
15,9,12,2,0.2222222222222222,8,hit_wall,36
6,6,8,2,0.4,8,hit_wall,20
8,5,4,0,-0.058823529411764705,-1,hit_wall,17
18,12,15,3,0.3111111111111111,14,hit_wall,45
9,4,16,2,0.27586206896551724,8,hit_own_body,29
8,6,9,1,0.13043478260869565,3,hit_wall,23
12,15,13,0,-0.025,-1,hit_wall,40
9,3,2,1,0.21428571428571427,3,hit_wall,14
46,77,69,2,0.041666666666666664,8,hit_own_body,192
4,3,3,1,0.3,3,hit_wall,10
14,22,12,0,-0.020833333333333332,-1,hit_wall,48
9,20,6,1,0.08571428571428572,3,hit_wall,35
23,31,37,3,0.15384615384615385,14,hit_wall,91
6,4,6,0,-0.0625,-1,hit_wall,16
6,4,3,1,0.23076923076923078,3,hit_wall,13
19,19,17,2,0.14545454545454545,8,hit_own_body,55
7,8,7,2,0.36363636363636365,8,hit_own_body,22
5,9,4,0,-0.05555555555555555,-1,hit_wall,18
29,17,23,2,0.11594202898550725,8,hit_wall,69
8,13,12,3,0.42424242424242425,14,hit_own_body,33
22,28,21,2,0.11267605633802817,8,hit_own_body,71
9,22,33,2,0.125,8,hit_own_body,64
5,6,3,1,0.21428571428571427,3,hit_wall,14
22,38,32,2,0.08695652173913043,8,hit_own_body,92
7,10,6,2,0.34782608695652173,8,hit_wall,23
13,8,6,1,0.1111111111111111,3,hit_wall,27
12,35,16,1,0.047619047619047616,3,hit_wall,63
10,19,9,1,0.07894736842105263,3,hit_wall,38
6,2,9,2,0.47058823529411764,8,hit_own_body,17
17,22,20,3,0.23728813559322035,14,hit_own_body,59
8,9,8,1,0.12,3,hit_wall,25
19,19,26,1,0.046875,3,hit_wall,64
37,23,31,2,0.08791208791208792,8,hit_wall,91
4,14,7,2,0.32,8,hit_wall,25
6,7,6,1,0.15789473684210525,3,hit_wall,19
8,4,5,2,0.47058823529411764,8,hit_own_body,17
5,4,4,0,-0.07692307692307693,-1,hit_wall,13
5,5,10,0,-0.05,-1,hit_wall,20
13,15,12,1,0.075,3,hit_wall,40
8,0,2,1,0.3,3,hit_wall,10
8,13,13,1,0.08823529411764706,3,hit_wall,34
18,18,19,2,0.14545454545454545,8,hit_own_body,55
8,4,6,1,0.16666666666666666,3,hit_wall,18
5,2,10,1,0.17647058823529413,3,hit_wall,17
12,5,9,0,-0.038461538461538464,-1,hit_wall,26
17,11,13,1,0.07317073170731707,3,hit_wall,41
